,rat,sess,sh,clu,nonuniform_norm_spk_times_D,nonuniform_norm_spk_times_p,mwu_normtime_rdsym_p,norm_spktime_asym_mode,norm_spktime_sym_mode,mwu_trough_time_rdsym_p,trough_spike_asym_mode,trough_spike_sym_mode,pha_spike_asym_mode,pha_spike_sym_mode
230,ec014,ec014.277,2,15,0.08336106405292032,3.9430190302803536e-19,0.06039732952913247,0.775,0.7250000000000001,0.19139463708174004,0.014999999999999937,0.034999999999999934,-2.356194490192345,-2.356194490192345
231,ec014,ec014.277,2,16,0.061890504022773074,4.262432161648363e-12,0.08540983079416276,0.8250000000000001,0.775,0.3479304139086076,0.02499999999999994,0.034999999999999934,-2.0420352248333655,-1.7278759594743862
232,ec014,ec014.277,2,17,0.08004785022121236,5.1275852024262695e-17,0.29471481525257787,0.775,0.7250000000000001,0.40507875700411283,0.014999999999999937,0.034999999999999934,-1.7278759594743862,-1.7278759594743862
233,ec014,ec014.277,3,3,0.12302158273381297,1.2621108602672848e-09,0.06097172241406943,0.7250000000000001,0.775,0.17842153759528545,0.014999999999999937,0.034999999999999934,-2.356194490192345,-2.356194490192345
234,ec014,ec014.277,3,5,0.10798195967636282,1.3145126257835012e-61,0.004388855498443717,0.8250000000000001,0.775,0.0657287711804129,0.014999999999999937,0.034999999999999934,-1.7278759594743862,-1.7278759594743862
235,ec014,ec014.277,3,6,0.12664974619289338,5.73121106528518e-06,0.1467402832273102,0.7250000000000001,0.625,0.009587843738772287,0.014999999999999937,0.014999999999999937,-2.9845130209103035,-2.356194490192345
236,ec014,ec014.277,3,7,0.06618344519015662,3.7167979471952606e-06,0.01448160214693954,0.7250000000000001,0.5750000000000001,0.03123482944631789,0.014999999999999937,0.014999999999999937,-1.7278759594743862,-2.356194490192345
237,ec014,ec014.277,3,9,0.1765365344647678,0.0,2.038943447708521e-35,0.475,0.375,6.223544053295663e-28,-0.015000000000000048,-0.005000000000000053,2.356194490192345,2.356194490192345
238,ec014,ec014.277,4,2,0.14423076923076922,3.4931668288162854e-05,0.04941604569005491,0.675,0.5750000000000001,0.04080223068024576,0.004999999999999942,0.014999999999999937,-2.670353755551324,-2.356194490192345
239,ec014,ec014.277,4,5,0.06188932241578288,0.021342776583147316,0.30112171058696446,0.7250000000000001,0.775,0.449020156042444,0.014999999999999937,0.044999999999999915,-2.0420352248333655,-2.0420352248333655
240,ec014,ec014.277,4,6,0.051289926289926235,0.22706897786361435,0.09681776173306744,0.7250000000000001,0.775,0.1250935947090081,0.014999999999999937,0.044999999999999915,-2.670353755551324,1.0995574287564276
241,ec014,ec014.277,4,7,0.08002097367055283,1.6730062636466051e-29,0.4082251365741969,0.8250000000000001,0.8250000000000001,0.17667919144784933,0.02499999999999994,0.044999999999999915,-2.0420352248333655,-1.7278759594743862
242,ec014,ec014.277,4,8,0.05621098602634245,4.224698863117093e-09,0.017498894377463006,0.625,0.475,0.49421616686824743,0.004999999999999942,0.014999999999999937,-2.9845130209103035,-2.356194490192345
243,ec014,ec014.277,4,9,0.07371581623078627,4.2664571548145256e-55,0.0026633793463283506,0.775,0.775,0.14130856050924406,0.014999999999999937,0.034999999999999934,-2.356194490192345,-1.7278759594743862
244,ec014,ec014.277,4,10,0.08962075848303391,6.989249273325458e-32,0.3379627504202789,0.8250000000000001,0.7250000000000001,0.2577525277745162,0.02499999999999994,0.034999999999999934,-2.0420352248333655,-1.7278759594743862
245,ec014,ec014.277,4,11,0.09341671415777902,4.4469301574423525e-09,0.11303595292451973,0.5750000000000001,0.5750000000000001,0.004308098184073337,0.004999999999999942,0.014999999999999937,-2.9845130209103035,-2.670353755551324
246,ec014,ec014.440,0,4,0.12705528313386527,7.383576647049597e-58,0.0186226695967347,0.8250000000000001,0.875,8.238055211199964e-05,-0.07500000000000001,0.044999999999999915,-1.413716694115407,-0.7853981633974483
247,ec014,ec014.440,0,9,0.1412143622135883,0.0,6.9992264785967e-22,0.675,0.625,2.5414152081650053e-12,0.004999999999999942,0.014999999999999937,-2.670353755551324,-2.356194490192345
248,ec014,ec014.440,0,10,0.1685693990242857,0.0,3.7344220433534405e-94,0.42500000000000004,0.375,0.18790109749324208,-0.015000000000000048,-0.015000000000000048,2.0420352248333655,2.356194490192345
249,ec014,ec014.440,0,11,0.059743899332055816,1.2347098516976066e-77,0.07504730855265596,0.775,0.8250000000000001,0.45446556010991135,0.014999999999999937,0.004999999999999942,-2.670353755551324,-1.0995574287564276
250,ec014,ec014.440,0,12,0.1723887934022252,0.0,1.460213086912975e-102,0.675,0.625,0.010773151252316683,0.004999999999999942,0.014999999999999937,-2.670353755551324,-2.356194490192345
251,ec014,ec014.440,0,13,0.04647843863303247,0.04071050262136078,0.1807037746449665,0.675,0.475,0.008603206761578596,0.004999999999999942,0.004999999999999942,-2.670353755551324,-2.9845130209103035
252,ec014,ec014.440,0,14,0.04224845511580738,1.179489479887385e-12,0.22100727680398174,0.675,0.5750000000000001,0.03498946586885454,0.004999999999999942,0.014999999999999937,2.9845130209103035,-2.9845130209103035
253,ec014,ec014.440,0,15,0.041996714043195604,0.008227771602128842,0.3775401011329117,0.625,0.5750000000000001,0.12084823930304484,0.004999999999999942,0.014999999999999937,-2.9845130209103035,-2.9845130209103035
254,ec014,ec014.440,0,16,0.1580147697654214,4.003567193155038e-200,0.007012233002981563,0.675,0.625,0.14513088118934087,0.004999999999999942,0.014999999999999937,-2.670353755551324,-2.356194490192345
255,ec014,ec014.440,1,2,0.13565933801912472,2.52112932151769e-99,0.002592559106056452,0.775,0.775,0.4613348982590479,0.014999999999999937,0.02499999999999994,-2.0420352248333655,-1.413716694115407
256,ec014,ec014.440,1,3,0.09817712912490473,0.18163950730618028,0.465217196190605,0.7250000000000001,0.5750000000000001,0.4349270985772027,0.0849999999999999,0.004999999999999942,-2.356194490192345,-2.9845130209103035
257,ec014,ec014.440,1,4,0.06690969345484676,2.3624538858513233e-07,0.007179195551342783,0.625,0.5750000000000001,0.004427146671225156,0.004999999999999942,0.014999999999999937,-2.9845130209103035,-2.9845130209103035
258,ec014,ec014.440,1,5,0.03520382901468888,0.0523627712985546,0.23468705722314298,0.475,0.625,0.21312117470667413,0.004999999999999942,0.004999999999999942,-2.670353755551324,-2.356194490192345
259,ec014,ec014.440,1,6,0.09965126416739323,0.0,0.006069847966082903,0.7250000000000001,0.625,0.15611091466224497,0.004999999999999942,0.014999999999999937,-2.356194490192345,-2.670353755551324
260,ec014,ec014.440,1,7,0.13280141843971632,0.0,2.3246984739528965e-05,0.775,0.775,0.0024828627669218235,-0.08500000000000002,0.034999999999999934,-2.0420352248333655,-1.413716694115407
261,ec014,ec014.440,1,8,0.03886743886743882,0.36439572863455605,0.2478793439791685,0.5750000000000001,0.5750000000000001,0.2024528679682287,0.09499999999999989,0.014999999999999937,2.0420352248333655,-2.670353755551324
262,ec014,ec014.440,1,9,0.1561244707415047,2.0427546441559033e-62,0.33443776601929875,0.7250000000000001,0.775,0.1046245598193617,0.014999999999999937,-0.08500000000000002,-2.670353755551324,-1.413716694115407
263,ec014,ec014.440,1,10,0.02151374830963404,0.1050366559287623,0.0006819825199095745,0.42500000000000004,0.525,0.12014853495570521,-0.015000000000000048,0.004999999999999942,-2.0420352248333655,2.0420352248333655
264,ec014,ec014.440,1,12,0.26969147807637905,0.0,2.22725918932091e-165,0.32500000000000007,0.275,6.037936169504822e-09,-0.03500000000000004,-0.025000000000000043,1.7278759594743862,1.7278759594743862
265,ec014,ec014.440,1,13,0.026845190514255268,0.8178131381613718,0.1423150202382672,0.625,0.5750000000000001,0.00756176525084803,0.004999999999999942,0.044999999999999915,-2.670353755551324,2.670353755551324
266,ec014,ec014.440,1,14,0.07828095355935005,0.007698157778691428,0.011903990532925022,0.7250000000000001,0.7250000000000001,0.2245316205172238,0.004999999999999942,0.02499999999999994,-2.9845130209103035,-2.0420352248333655
267,ec014,ec014.440,1,15,0.076572846614404,5.239586542415964e-12,0.11991152711803948,0.07500000000000001,0.875,0.2291556901317729,0.044999999999999915,-0.06500000000000003,0.15707963267948966,-0.7853981633974483
268,ec014,ec014.440,1,16,0.022759785416252787,4.526440779528716e-23,0.06684716540964519,0.5750000000000001,0.525,0.012226332684188214,-0.005000000000000053,0.004999999999999942,2.9845130209103035,2.9845130209103035
269,ec014,ec014.440,1,17,0.05773051595086659,2.6039778664443958e-06,0.3865429491232766,0.5750000000000001,0.525,0.23073489611267128,0.09499999999999989,-0.005000000000000053,-2.356194490192345,-2.356194490192345
270,ec014,ec014.440,1,18,0.08054978941382607,6.160369148133782e-08,0.016664077365602294,0.775,0.5750000000000001,0.14065913135599234,0.014999999999999937,0.004999999999999942,-2.0420352248333655,-2.9845130209103035
271,ec014,ec014.440,1,19,0.08513437363180637,7.388117530493867e-25,2.0112727966034314e-10,0.675,0.5750000000000001,0.018720477097513316,0.004999999999999942,0.004999999999999942,-2.670353755551324,2.9845130209103035
272,ec014,ec014.440,1,20,0.06041705718166712,1.1869475824433096e-06,0.002189788439501342,0.675,0.625,0.045008067981341986,0.004999999999999942,0.014999999999999937,-2.670353755551324,-2.670353755551324
273,ec014,ec014.440,1,21,0.14810264810264812,7.752909425562393e-12,0.48044156713524083,0.775,0.525,0.25834898670705586,0.014999999999999937,0.004999999999999942,-2.670353755551324,-2.356194490192345
274,ec014,ec014.440,1,22,0.06830227622329965,5.384166748001462e-07,7.352758819707936e-05,0.775,0.7250000000000001,0.0013293143437523196,0.014999999999999937,0.02499999999999994,-2.0420352248333655,-2.0420352248333655
275,ec014,ec014.440,2,2,0.02365346252493583,0.039425784051022476,0.0004360094509021759,0.775,0.125,0.31260354955847064,0.004999999999999942,-0.04500000000000003,-2.0420352248333655,1.413716694115407
276,ec014,ec014.440,2,3,0.11975245202082263,0.00022788456421030112,0.00026450433700776093,0.675,0.625,0.17940446952174988,0.004999999999999942,0.02499999999999994,-2.670353755551324,-1.413716694115407
277,ec014,ec014.440,2,4,0.08476571148893525,4.417928971622768e-18,0.4426143069731106,0.07500000000000001,0.07500000000000001,0.006435023625544681,0.044999999999999915,-0.05500000000000003,0.15707963267948966,0.15707963267948966
278,ec014,ec014.440,2,5,0.10177681733597455,1.396749382820417e-11,0.06700765786128264,0.675,0.5750000000000001,0.33120466805815485,0.014999999999999937,0.004999999999999942,-2.0420352248333655,-2.670353755551324
279,ec014,ec014.440,2,6,0.05429964539007093,0.13733799846168004,0.0576614963682366,0.525,0.07500000000000001,0.15817252868206688,-0.005000000000000053,-0.015000000000000048,2.9845130209103035,1.413716694115407
280,ec014,ec014.440,2,7,0.040788489906440045,0.01880877739852571,7.633921068303992e-05,0.125,0.8250000000000001,0.163465313827925,0.05499999999999991,-0.07500000000000001,0.7853981633974483,-1.7278759594743862
281,ec014,ec014.440,2,8,0.05193477749768849,6.043869351850463e-32,0.00602555711699471,0.775,0.7250000000000001,0.020321281842917573,0.014999999999999937,0.02499999999999994,-2.356194490192345,0.47123889803846897
282,ec014,ec014.440,2,9,0.08204708960104645,0.0010535713048607231,0.055521204741056596,0.525,0.475,0.38289701984484914,-0.015000000000000048,-0.005000000000000053,2.356194490192345,2.356194490192345
283,ec014,ec014.440,2,10,0.08696043165467626,4.440892098500626e-15,0.02924612744904283,0.775,0.875,0.30202511786124087,0.034999999999999934,0.044999999999999915,-2.356194490192345,-0.7853981633974483
284,ec014,ec014.440,2,11,0.027839029768467416,9.425095678250738e-08,1.3357667205289223e-06,0.775,0.775,0.16276230166586642,0.02499999999999994,0.044999999999999915,-2.0420352248333655,-1.7278759594743862
285,ec014,ec014.440,2,12,0.039606879606879586,0.04222747966872853,0.160071334014036,0.775,0.675,0.412186638795732,0.014999999999999937,0.014999999999999937,-2.9845130209103035,-2.670353755551324
286,ec014,ec014.440,2,13,0.05546582104746661,6.253121921673471e-10,0.021422143678786854,0.7250000000000001,0.625,0.09918470253709538,0.014999999999999937,0.02499999999999994,-2.0420352248333655,-2.356194490192345
287,ec014,ec014.440,2,14,0.16465111563284462,0.0,2.477015152991743e-72,0.475,0.375,0.0010811398188279187,-0.015000000000000048,-0.015000000000000048,2.0420352248333655,2.356194490192345
288,ec014,ec014.440,2,15,0.09277003484320562,1.6957596456891205e-60,0.07506034525281417,0.775,0.7250000000000001,0.09337074287567948,0.014999999999999937,0.02499999999999994,-2.0420352248333655,-2.356194490192345
289,ec014,ec014.440,2,16,0.0899928145573185,9.855741785814755e-22,0.001220961117256071,0.775,0.7250000000000001,0.18403618194978427,0.014999999999999937,0.02499999999999994,-2.356194490192345,-1.7278759594743862
290,ec014,ec014.440,2,17,0.04864692941768922,1.8978916198368512e-08,0.0006968611588611022,0.225,0.875,0.10807423870609034,-0.04500000000000003,0.0849999999999999,1.7278759594743862,2.0420352248333655
291,ec014,ec014.440,2,18,0.042206092729202505,4.6881441176151734e-07,0.3404087417145131,0.675,0.675,0.43553010403344594,0.004999999999999942,0.02499999999999994,-2.356194490192345,2.356194490192345
292,ec014,ec014.440,2,19,0.04826391546842401,6.679242186892701e-24,0.0015195947901149168,0.625,0.525,0.1333509354517209,0.004999999999999942,0.004999999999999942,-2.9845130209103035,2.9845130209103035
293,ec014,ec014.440,2,20,0.08674891596118112,0.0017350426415552178,0.2779013750264354,0.375,0.5750000000000001,0.17508939296738218,0.014999999999999937,0.014999999999999937,-2.670353755551324,-2.356194490192345
294,ec014,ec014.440,2,21,0.09041342545292697,2.9160711334519362e-06,0.012082009754508006,0.42500000000000004,0.125,0.22507390909556768,0.0849999999999999,-0.025000000000000043,2.0420352248333655,0.7853981633974483
295,ec014,ec014.440,2,22,0.023757176010748726,0.00019385612696356456,0.2497313209162061,0.675,0.675,0.46514483681176005,0.004999999999999942,0.02499999999999994,-2.670353755551324,-2.670353755551324
296,ec014,ec014.440,2,23,0.1334161087005611,0.0,0.08065916902859566,0.925,0.925,1.160710275884785e-19,0.034999999999999934,0.05499999999999991,-0.47123889803846897,-0.7853981633974483
297,ec014,ec014.440,3,2,0.10269119518685643,8.881784197001252e-16,2.669254296555505e-06,0.775,0.675,0.1127309531487623,0.02499999999999994,0.014999999999999937,-2.0420352248333655,-2.356194490192345
298,ec014,ec014.440,3,3,0.09335598147584762,4.440892098500626e-16,0.029649729743332832,0.07500000000000001,0.07500000000000001,0.07578574475813725,0.044999999999999915,-0.05500000000000003,0.15707963267948966,0.47123889803846897
299,ec014,ec014.440,3,4,0.16157001414427158,0.0,0.49277909548619364,0.675,0.775,0.27768726311615316,0.014999999999999937,0.034999999999999934,-2.670353755551324,-1.0995574287564276
300,ec014,ec014.440,3,5,0.04425711275026345,0.11119877611242557,0.08973295242436846,0.475,0.675,0.48854392359034343,-0.025000000000000043,0.034999999999999934,-2.670353755551324,-2.0420352248333655
301,ec014,ec014.440,3,6,0.10998439937597504,5.81756864903582e-14,0.0005934274381227582,0.7250000000000001,0.675,0.0854946248718465,0.014999999999999937,0.014999999999999937,-2.356194490192345,-1.0995574287564276
302,ec014,ec014.440,3,7,0.04938244298958183,1.6785165954630083e-38,1.4321587179715467e-08,0.625,0.125,0.2920600214125293,0.004999999999999942,-0.005000000000000053,2.9845130209103035,2.670353755551324
303,ec014,ec014.440,3,8,0.07202893924885628,5.719787832259016e-07,0.0010925731243137799,0.875,0.675,0.05144472586030327,-0.07500000000000001,0.034999999999999934,-0.47123889803846897,-2.356194490192345
304,ec014,ec014.440,3,9,0.11348433816373316,4.245645053920895e-36,4.144816807152472e-12,0.775,0.7250000000000001,0.14131896324839727,0.014999999999999937,0.034999999999999934,-2.356194490192345,-2.0420352248333655
305,ec014,ec014.440,3,10,0.15721040189125296,2.701413973626998e-06,0.06534207016748307,0.7250000000000001,0.675,0.1696340849003506,0.014999999999999937,0.02499999999999994,-2.356194490192345,-2.0420352248333655
306,ec014,ec014.440,3,11,0.04460451209567817,1.3813481780192203e-15,0.05384920656230838,0.775,0.7250000000000001,0.3799291344719853,0.014999999999999937,-0.08500000000000002,-2.356194490192345,-2.0420352248333655
307,ec014,ec014.440,3,12,0.1109090909090909,0.0,0.41163813149005246,0.7250000000000001,0.675,0.2461406550506699,0.014999999999999937,0.034999999999999934,-2.356194490192345,-2.356194490192345
308,ec014,ec014.440,3,13,0.04111391294814165,3.293909868931665e-27,9.493035362022704e-06,0.7250000000000001,0.675,0.3464327501509168,0.004999999999999942,0.05499999999999991,-2.670353755551324,-1.413716694115407
309,ec014,ec014.440,3,14,0.18363499245852186,1.1107257336107068e-09,0.13906685270128338,0.775,0.525,0.3749599415373508,0.014999999999999937,0.034999999999999934,-2.9845130209103035,-2.9845130209103035
310,ec014,ec014.440,3,15,0.09252397558849174,0.02680772493087913,0.05491416807314761,0.7250000000000001,0.5750000000000001,0.1751623167605667,0.07499999999999991,0.034999999999999934,-2.356194490192345,-2.0420352248333655
311,ec014,ec014.440,4,2,0.07706269911079733,9.353917686744351e-45,0.05298777617274094,0.8250000000000001,0.875,0.4490148611322123,0.014999999999999937,-0.08500000000000002,-1.0995574287564276,-0.47123889803846897
312,ec014,ec014.440,4,4,0.0641136593105438,3.5280008474012943e-25,1.5291420652182743e-07,0.7250000000000001,0.625,0.026922827655100155,0.004999999999999942,0.014999999999999937,-2.356194490192345,-2.356194490192345
313,ec014,ec014.440,4,5,0.0671848501978519,0.023293353837089636,0.22507977636814785,0.125,0.5750000000000001,0.49516619834514575,0.044999999999999915,0.014999999999999937,-0.47123889803846897,-2.670353755551324
314,ec014,ec014.440,4,6,0.11707325005329972,3.960867491337333e-42,0.00042154593179690684,0.675,0.5750000000000001,0.22760966864465038,0.004999999999999942,0.014999999999999937,-2.670353755551324,-2.670353755551324
315,ec014,ec014.440,4,7,0.06546398187946995,2.0716966078754674e-11,0.08595286664011875,0.675,0.625,0.006043339251907565,0.004999999999999942,0.014999999999999937,-2.9845130209103035,-2.0420352248333655
316,ec014,ec014.440,4,8,0.16748205569910996,4.229719332712837e-99,0.13688225351891814,0.775,0.8250000000000001,0.04901565402560161,0.014999999999999937,0.034999999999999934,-2.356194490192345,-2.0420352248333655
317,ec014,ec014.440,4,9,0.17287252163248618,1.1913741170481243e-117,0.06461858856375616,0.7250000000000001,0.7250000000000001,0.18378940354448003,0.014999999999999937,0.044999999999999915,-2.670353755551324,-1.7278759594743862
318,ec014,ec014.440,4,10,0.10810384281543439,4.6156466320113054e-06,0.16129478451377188,0.775,0.675,0.3311605291428919,0.014999999999999937,0.034999999999999934,-1.7278759594743862,-2.356194490192345
319,ec014,ec014.440,5,2,0.23170055879681659,0.0,4.156205121891644e-73,0.7250000000000001,0.625,1.4450259606993016e-11,0.014999999999999937,0.02499999999999994,-2.356194490192345,-2.356194490192345
320,ec014,ec014.440,5,3,0.10927098111972061,3.113969770929259e-08,0.36482409999211485,0.625,0.675,0.10629175616149994,0.004999999999999942,0.02499999999999994,-2.670353755551324,-1.413716694115407
321,ec014,ec014.440,7,4,0.14904412756961005,0.0,8.055794922783807e-06,0.675,0.625,7.023210626900014e-14,0.004999999999999942,0.02499999999999994,-2.670353755551324,-2.356194490192345
322,ec016,ec016.397,0,2,0.17622835563054917,0.0,1.888628455115526e-25,0.775,0.675,0.024937993710108228,0.014999999999999937,0.02499999999999994,-2.356194490192345,-2.0420352248333655
323,ec016,ec016.397,0,3,0.11602701529560155,0.0,1.7575938543702263e-13,0.42500000000000004,0.32500000000000007,0.0016277700376068232,-0.025000000000000043,-0.025000000000000043,2.0420352248333655,1.413716694115407
324,ec016,ec016.397,1,2,0.11203186521380826,7.517820295133149e-05,0.21261456686883784,0.775,0.625,0.3347221888316261,0.014999999999999937,0.014999999999999937,-2.356194490192345,-2.356194490192345
325,ec016,ec016.397,1,3,0.09488501295440582,0.0,0.4895381681851819,0.675,0.625,0.2186533266060145,0.004999999999999942,0.014999999999999937,-2.670353755551324,-2.670353755551324
326,ec016,ec016.397,1,4,0.03718703976435944,3.2662809493216145e-10,0.060497429216202124,0.7250000000000001,0.675,0.010438454665556438,0.014999999999999937,0.014999999999999937,-2.356194490192345,-2.356194490192345
327,ec016,ec016.397,1,6,0.07819272361105029,0.004073430933762445,0.10155677237039368,0.7250000000000001,0.625,0.15733453712345152,0.014999999999999937,0.014999999999999937,-2.356194490192345,-2.670353755551324
328,ec016,ec016.397,1,9,0.1253529079616036,7.200365085413551e-05,0.09042562558173467,0.625,0.625,0.15532742049568793,0.014999999999999937,0.014999999999999937,-2.670353755551324,-2.670353755551324
329,ec016,ec016.397,1,10,0.07175268868073292,0.0,1.2578909709139135e-35,0.625,0.5750000000000001,1.3866560762853904e-18,0.004999999999999942,0.004999999999999942,-2.9845130209103035,-2.9845130209103035
330,ec016,ec016.397,1,11,0.06509567297238533,1.0511635006871245e-07,0.030255651489590925,0.775,0.7250000000000001,0.042518245254158635,0.02499999999999994,0.02499999999999994,-1.7278759594743862,-2.356194490192345
331,ec016,ec016.397,1,12,0.15733532934131733,6.661338147750939e-15,0.3082455419681726,0.7250000000000001,0.775,0.007240641508419115,0.014999999999999937,0.034999999999999934,-2.356194490192345,-2.356194490192345
332,ec016,ec016.397,1,13,0.04102195034184963,1.5035343481240884e-08,0.03841742377563757,0.7250000000000001,0.675,0.39722692245040664,0.014999999999999937,0.02499999999999994,-2.670353755551324,-2.0420352248333655
333,ec016,ec016.397,1,14,0.09118636847710326,3.032981039652327e-07,0.04945225982807863,0.7250000000000001,0.7250000000000001,0.28495036365831006,0.014999999999999937,0.034999999999999934,-2.670353755551324,-2.0420352248333655
334,ec016,ec016.397,1,15,0.09103602951815948,3.567146182883596e-50,0.13138444430369822,0.8250000000000001,0.775,0.1189313339457958,0.02499999999999994,0.034999999999999934,-2.0420352248333655,-1.7278759594743862
335,ec016,ec016.397,1,16,0.3911098807733021,0.0,4.8197134373837556e-30,0.8250000000000001,0.775,1.3806780176358907e-16,0.02499999999999994,0.034999999999999934,-1.7278759594743862,-1.7278759594743862
336,ec016,ec016.397,1,17,0.03875705770616361,2.4095424977068397e-20,0.0063341029524932235,0.7250000000000001,0.675,0.05075241579353074,0.014999999999999937,0.02499999999999994,-2.356194490192345,-2.0420352248333655
337,ec016,ec016.397,2,3,0.2833333333333333,5.126126190191371e-09,0.11121382399349528,0.875,0.8250000000000001,0.4764084527324123,0.02499999999999994,0.06499999999999992,-1.0995574287564276,-1.413716694115407
338,ec016,ec016.397,2,4,0.30860071301247777,0.0,0.05757632820568687,0.275,0.17500000000000002,0.43144895450593573,0.05499999999999991,-0.005000000000000053,0.7853981633974483,2.0420352248333655
339,ec016,ec016.397,2,5,0.12451267792922116,1.092675594449588e-08,0.08628399706315049,0.925,0.875,0.17639413029794593,0.02499999999999994,0.05499999999999991,-0.7853981633974483,-1.0995574287564276
340,ec016,ec016.397,2,6,0.1965675866949752,5.241854061921458e-09,0.10942512528385595,0.875,0.925,0.1471882733333676,0.034999999999999934,-0.03500000000000004,-0.7853981633974483,0.15707963267948966
341,ec016,ec016.397,2,8,0.03644268924794469,0.021393265440146303,0.004618962955273375,0.875,0.625,0.005796666166830971,0.02499999999999994,0.004999999999999942,-0.47123889803846897,-2.9845130209103035
342,ec016,ec016.397,2,9,0.24814724405604643,0.0,4.860245680322518e-06,0.8250000000000001,0.775,2.8968548640748846e-10,0.014999999999999937,0.05499999999999991,-2.0420352248333655,-1.0995574287564276
343,ec016,ec016.397,2,10,0.12539440757262532,3.7822212028970625e-10,0.12257767345482712,0.875,0.875,0.0001909776758044583,-0.08500000000000002,-0.04500000000000003,-1.413716694115407,-0.47123889803846897
344,ec016,ec016.397,2,11,0.16104294478527603,0.00036797808692345946,0.26690607355879714,0.875,0.875,0.31684283426063564,0.02499999999999994,-0.04500000000000003,-1.413716694115407,-0.15707963267948966
345,ec016,ec016.397,2,12,0.2209059336001884,0.0,0.00046235981676843747,0.875,0.8250000000000001,0.20679938892027633,0.014999999999999937,-0.07500000000000001,-1.413716694115407,-0.7853981633974483
346,ec016,ec016.397,3,3,0.20493846393519244,2.658781760933593e-05,0.4205340726505344,0.8250000000000001,0.8250000000000001,0.1272271900981647,0.02499999999999994,0.044999999999999915,-1.0995574287564276,-1.0995574287564276
347,ec016,ec016.397,3,4,0.30540920266947663,0.0,0.10732196586441106,0.8250000000000001,0.875,0.42969707754836217,0.02499999999999994,0.034999999999999934,-2.0420352248333655,-1.7278759594743862
348,ec016,ec016.397,3,6,0.21128749157793997,0.0,0.37228109481144267,0.8250000000000001,0.8250000000000001,0.029399540290150468,0.014999999999999937,0.044999999999999915,-1.7278759594743862,-1.7278759594743862
349,ec016,ec016.397,6,3,0.137496446508102,0.01790011634348998,0.12154378342309591,0.475,0.525,0.09649012472181301,-0.015000000000000048,0.004999999999999942,-2.356194490192345,-2.9845130209103035
350,ec016,ec016.397,6,4,0.24831687612208259,0.0,5.501916434599082e-06,0.775,0.625,0.13656865938134516,0.014999999999999937,0.014999999999999937,-2.356194490192345,-2.670353755551324
351,ec016,ec016.397,6,5,0.21022653158832993,0.0,0.005166525965430127,0.775,0.7250000000000001,0.41561000776634743,0.014999999999999937,-0.08500000000000002,-2.356194490192345,-1.413716694115407
352,ec016,ec016.397,6,6,0.16013930121032197,3.11550125031701e-07,0.41315350845660337,0.625,0.775,0.2336155562183609,0.004999999999999942,-0.08500000000000002,-2.0420352248333655,-1.0995574287564276
353,ec016,ec016.397,7,2,0.10787595528326915,0.0,0.00694634886653765,0.7250000000000001,0.7250000000000001,0.15473889370112504,0.014999999999999937,0.034999999999999934,-2.0420352248333655,-2.0420352248333655
354,ec016,ec016.397,7,3,0.0678467413845858,6.480392114593947e-05,0.0007359521706502863,0.675,0.525,0.23036405128476806,0.004999999999999942,-0.005000000000000053,-2.9845130209103035,-2.670353755551324
355,ec016,ec016.397,7,4,0.07472826086956522,0.04026692699301204,0.10769822268649493,0.5750000000000001,0.525,0.4605546953967694,-0.005000000000000053,0.034999999999999934,2.670353755551324,2.9845130209103035
356,ec016,ec016.397,7,5,0.08248299319727892,0.034548268882090394,0.0672154087030586,0.7250000000000001,0.525,0.4657569762155534,0.014999999999999937,-0.015000000000000048,-2.670353755551324,2.0420352248333655
357,ec016,ec016.397,7,8,0.15933721450962832,0.0006983870295360628,0.08300931917324272,0.675,0.625,0.08132616008789972,0.004999999999999942,-0.005000000000000053,-2.356194490192345,-2.356194490192345
358,ec016,ec016.397,7,9,0.10246650713195532,9.592326932761353e-14,0.10460318117794065,0.775,0.5750000000000001,0.1331938165902421,0.014999999999999937,0.014999999999999937,-2.356194490192345,-2.670353755551324
359,ec016,ec016.397,8,2,0.08927472527472524,0.25693242953168016,0.130533192110244,0.625,0.17500000000000002,0.3874335915976377,0.004999999999999942,-0.005000000000000053,-2.0420352248333655,2.9845130209103035
360,ec016,ec016.397,8,3,0.059677807691465856,0.00047953127934241557,0.1662105195629902,0.775,0.7250000000000001,0.025165031105621436,0.014999999999999937,0.034999999999999934,-2.0420352248333655,-2.0420352248333655
361,ec016,ec016.397,8,4,0.07207792207792207,2.0493670163546085e-05,0.3824345614904414,0.625,0.5750000000000001,0.1616985198775065,-0.005000000000000053,0.014999999999999937,2.9845130209103035,-2.356194490192345
362,ec016,ec016.397,8,7,0.13051013153217206,0.0006621004096547534,0.007473965167726553,0.17500000000000002,0.525,0.23573097295840517,0.07499999999999991,0.014999999999999937,0.7853981633974483,1.413716694115407
363,ec016,ec016.397,8,8,0.29734248102098426,7.359955886794491e-246,3.423386365081132e-15,0.775,0.7250000000000001,0.3930353274409795,0.014999999999999937,0.034999999999999934,-2.0420352248333655,-1.413716694115407
364,ec016,ec016.397,8,9,0.11582618562894242,0.000112383871910815,0.06297197704460161,0.525,0.125,0.09309802481043711,0.004999999999999942,-0.03500000000000004,-2.670353755551324,-2.9845130209103035
