,rat,sess,sh,clu,fr1,fr2,type,fr_recording,N_spikes_recording,fr_burst0,fr_notburst0,N_spikes_burst0,mwu_fr_burst0_notburst_p,fr_burst1,fr_notburst1,N_spikes_burst1,mwu_fr_burst1_notburst_p,fr_burst2,fr_notburst2,N_spikes_burst2,mwu_fr_burst2_notburst_p,fr_burst3,fr_notburst3,N_spikes_burst3,mwu_fr_burst3_notburst_p,sfc_magnitude_recording,sfc_phase_recording,sfc_magnitude_cycles,sfc_phase_cycles,sfc_magnitude_cycles_hilbert,sfc_phase_cycles_hilbert,norm_fr_diff_burst0,norm_fr_diff_burst1,norm_fr_diff_burst2,norm_fr_diff_burst3,sfc_phase_cycles_2pi
143,ec014,ec014.183,0,16,0.258565047939321,0.256011216263582,p,0.35132162462353195,1351,0.41495915119168614,0.21612591853515378,1085,5.7927754354733094e-05,0.5868783758772399,0.27486857975198176,553,7.984185125901417e-11,0.3862348046570861,0.2268072380720767,1160,0.00426015598025535,0.5725206174383753,0.3326942596143002,171,0.0001421168476700074,0.2133680823445744,2.8823718475787836,0.20712470890804163,2.934156708946604,0.13998624925923558,3.038090272417705,0.3150656578559143,0.3620666067772041,0.2600597601353147,0.26493859513769275,2.934156708946604
144,ec014,ec014.183,0,17,0.8952553837996771,0.895198037153873,p,0.6207288808115253,2387,0.7320108897519699,0.3843141333350667,1914,3.1090742057029788e-12,0.7524353860704576,0.5779818005311095,709,0.0004125076684400202,0.6945567263057599,0.3574292076423827,2086,3.76301040483015e-10,0.5658244698659968,0.625352430359761,169,0.4773875793893151,0.144252308770298,-2.376585438164722,0.15026222369034717,-2.190786484624553,0.15144420461770663,-1.8615073626919896,0.31146552233989866,0.13112697828639325,0.32046770568321675,-0.04997407226624539,4.092398822555033
145,ec014,ec014.183,0,18,0.310089465850643,0.30928846827900497,p,0.25042392636007493,963,0.2986940986918958,0.14787562847142102,781,4.4229019288045085e-05,0.3130725513269182,0.2300904903187015,295,0.016223277959417366,0.2830168827228648,0.1341843869222234,850,0.00010088234872016157,0.2511055339641997,0.25036652757415134,75,0.3333716393061574,0.12083655125576848,2.0750405705051485,0.10137712083908085,1.9921500275339648,0.04721826363969479,3.085042013035505,0.33772658791382504,0.1527756026198067,0.35674027532862673,0.001473674102165016,1.9921500275339648
146,ec014,ec014.183,0,19,0.615883428180082,0.614090431125131,p,0.3729054105922611,1434,0.40998729039399784,0.2941262500365627,1072,0.2903258025465652,0.4160150512547523,0.3589136091498308,392,0.34094053724437323,0.3945588306195233,0.29568064020914714,1185,0.3781586574580857,0.41181307570128756,0.3696289613172437,123,0.3110404882564272,0.29506427089784537,-2.884801134620455,0.2920096185244609,-2.816974851851419,0.22581636553059273,-2.5797461742301055,0.16454880314698528,0.07368606301786462,0.1432520083090401,0.05398239713976826,3.4662104553281674
147,ec014,ec014.183,0,20,0.765383758403217,0.761023484051875,p,1.0014356598262188,3851,1.148882295096613,0.6881904248093055,3004,8.593353249064547e-11,1.431643633016992,0.8618059981697472,1349,2.2409350097347863e-15,1.0864518686173035,0.6982338009758173,3263,3.3656769577536555e-07,1.7610868115355873,0.9374647569640239,526,4.4345953580552535e-15,0.15749664512231049,-2.494068443443268,0.14627229981042417,-2.2692490680694655,0.125208507326686,-2.2787981782875555,0.250774977656247,0.24846311298861348,0.2175274191168877,0.305208936596122,4.013936239110121
148,ec014,ec014.183,0,21,0.099526036713133,0.0981423063441991,p,0.007541322808351167,29,0.004206959136505574,0.014625062156514166,11,1.2312413525933761e-05,0.00106126288585396,0.009644511570244972,1,0.003965979593795337,0.004661454538964832,0.01781208675958718,14,2.315680791268303e-06,0.0033480737861893294,0.007894440058644411,1,0.1901326279044281,,,,,,,-0.5532121516807205,-0.8017401001289779,-0.5851606583013089,-0.4043905424714481,
149,ec014,ec014.183,1,2,0.117068114889991,0.116579039607431,p,0.11078037649933178,426,0.11224151485543922,0.10791065244630366,286,0.38797398430214636,0.11971737812524066,0.10839466252820897,97,0.44330964716410637,0.10943701008360718,0.11527518220259682,324,0.3100746440716731,0.1365998072700901,0.10904959586719236,33,0.46906853810401017,0.32876995093056793,-1.8445124168880551,0.30565614723748635,-1.674405018319474,0.30374686110163096,-1.5214113751597662,0.019672131608859604,0.04963664155823013,-0.02598066468753894,0.11215256805448523,4.608780288860112
150,ec014,ec014.183,1,3,0.905644731560827,0.905432877672625,p,0.9148482735320405,3518,0.9705358959353186,0.8054759414741952,2473,0.047038147846988676,0.9639100238743604,0.9017513414580789,781,0.48992433666908713,0.9423742534977284,0.8227483592499066,2790,0.22937309144718776,0.8113200674223533,0.9217881869486336,196,0.035903284496647606,0.19878371306250972,-3.055822626515634,0.19019839955624399,-2.9824448438031808,0.14766716707503233,-3.0984824413504053,0.09293854409319673,0.0333172372925274,0.06777200257018352,-0.0637398842499735,3.3007404633764055
151,ec014,ec014.183,1,5,0.621348815317396,0.634479717813051,p,0.0377069356629181,145,0.04199245485850348,0.02929003423542528,107,0.10381533756269712,0.045665391656019634,0.035582442410475895,37,0.18218527702835818,0.042221068705095365,0.02260297690246996,125,0.016275071948171866,0.07864837388277915,0.03496246585055022,19,0.0011972626590229414,0.17080591689085856,2.8995193710411087,0.12240200266176572,2.961509506675461,0.10787027589261877,2.9792845760267386,0.1781983315192635,0.12410114511226931,0.30263602986753213,0.3845223583838457,2.961509506675461
152,ec014,ec014.183,1,6,0.361837163663481,0.360322467577988,p,0.8493162198282104,3266,0.9324679695682642,0.6860034334086448,2376,2.27143781707883e-05,0.8824528387582172,0.8404704684178149,715,0.39785382135199593,0.9008287218919145,0.6769591582289753,2667,0.0003854527891323733,0.8030412912241661,0.8524182150229388,194,0.35415917445914635,0.1858072486047911,2.734994699639868,0.17080184455881134,2.5667300943019935,0.14638308232712532,2.0794524091646607,0.15228229285132186,0.02436694086471775,0.14188825157269325,-0.029826717967091337,2.5667300943019935
153,ec014,ec014.183,1,7,0.6938108588361821,0.694356817385209,p,1.1392695526844425,4381,1.3378717627349381,0.749208244127194,3409,1.0200195630225256e-27,1.6291437023228628,1.0084986686895065,1320,2.8319646159950596e-20,1.2733874321456762,0.6905209443704574,3770,2.7272685265804794e-22,1.5357129847637403,1.112694349688146,371,0.00013657234767166355,0.11399207546654418,-2.471035378136634,0.1000892886112523,-2.2198691667217885,0.1633032058882721,-2.0186529818973837,0.28205124704001344,0.23530295101952836,0.2967890430862117,0.15972566967805277,4.063316140457798
154,ec014,ec014.183,1,8,4.043249432129181,4.04299754299754,i,1.7730061196536246,6818,1.538022715798833,2.234521296013102,3919,1.6645006809152335e-26,0.9453970272570552,1.993934643224075,766,2.099019451471892e-39,1.6925582022498629,2.042178963138161,5011,1.927788361344688e-09,0.7285323054404806,1.8430214141218617,176,1.5546410746118725e-15,0.3074958766570812,2.3676590482523134,0.32772962141723483,2.3072122727503737,0.31770666009654136,2.1524742593493484,-0.18462304960088297,-0.35672653974275303,-0.0936132170500341,-0.43339133855273226,2.3072122727503737
155,ec014,ec014.183,1,9,0.842032338852855,0.8423413950227829,p,0.41893705760662797,1611,0.43680002109826516,0.3838536065589945,1113,0.08011388635141753,0.4455461185898132,0.41183382419532283,361,0.16141462122422395,0.42727721529556506,0.3910315004127303,1265,0.21638614290756997,0.4760296313957686,0.4151099120033582,115,0.2016472965441879,0.20515774192261102,-2.9891499754621416,0.19407436442217635,-2.904347656526237,0.15966076146001082,-2.7410133761872353,0.06451737097710533,0.03932013418109413,0.04429344841019064,0.06836159369613506,3.3788376506533493
156,ec014,ec014.183,1,10,0.478149170380213,0.475639677532422,p,1.0131463540877856,3896,1.1232000542526819,0.7969972473534142,2862,0.0002897060834133998,1.4563557338946804,0.8948325332115974,1180,7.393168019795192e-08,1.0720773765597813,0.8159674661791656,3174,0.027973842964666974,2.0365789447540705,0.9445415377402615,492,1.1070688075107137e-10,0.14041875034231524,-2.8003943009742533,0.10630943237411102,-2.4814504190851854,0.12525871293680008,-1.920864839650818,0.16987983819497318,0.23882528189636512,0.1356482137410902,0.36631776992122467,3.801734888094401
157,ec014,ec014.183,1,11,0.302682333653853,0.301997896950578,p,0.28475237621307115,1095,0.3088603922770302,0.23740343538186806,787,0.11081517172201033,0.5282375034804434,0.21975452859062428,428,1.520119301537952e-13,0.29250756398890065,0.25880408553328105,866,0.488932070996241,0.7782049626296043,0.251674258146421,188,7.473025734174265e-14,0.20981831505401952,-2.768285768343033,0.15046683906942812,-2.7966560787375805,0.11372075858820997,-2.5400807119670965,0.13081033976092188,0.4124147874084704,0.061133260080446686,0.5112548091672698,3.4865292284420057
158,ec014,ec014.183,1,12,0.15665739744228602,0.155976165439888,p,0.0312057398589667,120,0.025116982345273108,0.04316426097852147,64,2.1222927976623632e-05,0.028386594813201393,0.03195830475755705,23,0.16625771908704817,0.025332641223057218,0.050856698030557417,75,3.940540708471797e-06,0.008278776198187279,0.032742626748927986,2,0.03204002443964793,,,,,,,-0.2643079966729203,-0.05918826561584694,-0.335008244690733,-0.5963679638719199,
159,ec014,ec014.183,1,13,1.95412594374398,1.94440939362075,p,3.255018715122385,12517,3.8848907536852892,2.0179292007458782,9899,3.0679726642516272e-56,4.867683910576796,2.824521099861202,3944,3.668023192874108e-42,3.6661398378008405,1.8794375294403776,10854,1.1225007715884476e-41,5.257022885848922,3.1208162969931617,1270,9.74638717007517e-15,0.05801689451496695,-2.8337994332542067,0.02756210092259993,-2.5787990315293663,0.06329098562755796,-1.7439425061191056,0.3162829914095394,0.26561471098899575,0.322185083723627,0.25498300244659,3.70438627565022
160,ec014,ec014.183,1,14,0.18939844399917896,0.190115667718191,p,0.008581578461215843,33,0.00863396268118763,0.008478694120781002,22,0.21756144200979433,0.004936799097948069,0.00955454472133149,4,0.10322523591849386,0.007430908092096784,0.01243163729635848,22,0.36253077064475414,0.008278776198187279,0.008601876518786165,2,0.28730731601356335,,,,,,,0.009073317030980667,-0.31865544569026677,-0.25176678549811027,-0.019140274136082987,
161,ec014,ec014.183,1,15,2.28163299322782,2.27465825446898,p,0.3385822774697887,1302,0.36694341395047436,0.2828800674842389,935,0.18749698056161535,0.37025993234610516,0.33012599347497074,300,0.19554525606491863,0.3566835884206456,0.2780166159003805,1056,0.2917496550498303,0.38910248131480213,0.3351957043449577,94,0.18593212148652727,0.05559922822640927,2.935673662998337,0.02805889003256121,1.204155455626243,0.05406603841158666,-1.087213033152507,0.1293633561542531,0.05730260616542892,0.12394351220419018,0.07442622118505099,1.204155455626243
162,ec014,ec014.183,1,16,0.4465331416839989,0.44304241149667,p,0.9715387009424966,3736,1.1063245817394516,0.706814773523289,2819,4.728496440157027e-09,1.5736047124709471,0.8108184330757515,1275,2.783495895271634e-24,1.0558644861770248,0.6893907955253338,3126,7.154808505123564e-07,1.8544458683939504,0.9123538707667391,448,1.5191931943545508e-12,0.17065306821638168,-2.4532759698285833,0.16824534734076604,-2.2158690540975283,0.15676850056693897,-1.7718035283785936,0.2203414795760527,0.31990390666179536,0.20998285723233845,0.3404988023863973,4.067316253082058
163,ec014,ec014.183,1,17,1.2750627011513702,1.27500876270592,p,1.6268592379807973,6256,1.6161208327786667,1.6479498209299803,4118,0.21547371125421222,1.6748090939788822,1.6140591237863091,1357,0.3086169613567513,1.6371641601087776,1.5923797227790089,4847,0.4960006648942953,1.7757974945111714,1.6168753056440963,429,0.4039929663363041,0.11006263943453785,-2.949522134668897,0.061796378458852864,-2.50914996540974,0.07188089711192185,-2.1168888335401106,-0.009751317152142353,0.018471390815972898,0.013867109088396572,0.046842769175914026,3.7740353417698462
164,ec014,ec014.183,1,18,0.586955173285634,0.5844374342797061,p,0.19503587411854187,750,0.18445283909809937,0.2158213048926073,470,0.007205084539890725,0.18142736684959151,0.19866863679182376,147,0.23426808902236018,0.1911769990966718,0.20794738750272365,566,0.025985395001522818,0.17799368826102652,0.19617828060586512,43,0.45260611811082635,0.14875909863085043,-1.5675774417862447,0.14392628878203803,-1.2640501281778649,0.1502275880005112,-1.3602577244743204,-0.07836745456942688,-0.04536030312620112,-0.04201794971471998,-0.04859955811202846,5.019135179001721
165,ec014,ec014.183,1,19,0.521715502789435,0.519733613739923,p,0.32583993369404396,1253,0.39009813205002297,0.19963470702566177,994,5.453596217846555e-08,0.5233007043824953,0.2731281922063381,424,4.520165028225946e-08,0.36985656185663535,0.1785635175295127,1095,1.4766493215304383e-07,0.3766843170175212,0.32243162951062976,91,0.42164003877035733,0.13977998899714675,-2.826364852724501,0.1320091905656506,-3.006902670553426,0.132256547225673,-2.285526505322232,0.3229656081606092,0.31411782426236096,0.34880751365128504,0.0776018452680322,3.2762826366261604
166,ec014,ec014.183,1,20,0.564007908092021,0.5634069400630911,p,0.1713715213921588,659,0.1538415168647978,0.2058010300225934,392,0.00816746791121957,0.1295909763211368,0.18252475088336706,105,0.0012907014632726568,0.16246667237720697,0.20116649443198267,481,0.0854742747010977,0.10348470247734098,0.17592224880356222,25,0.02171238591040796,0.12212958186769328,2.902157637515053,0.14588035827438753,3.0774200644330354,0.13774185177901896,-3.1391004089817507,-0.14447543430968085,-0.1695966269830007,-0.1064254462659694,-0.25925463197726883,3.0774200644330354
167,ec014,ec014.183,2,2,0.281788665954442,0.28117770767613,p,0.5554619383749306,2136,0.6110316739254126,0.4479578312186468,1549,0.006817151142730267,0.6941092702414687,0.5168853651304812,581,0.007937076807927759,0.6103713647971877,0.3786345625530637,1791,1.5652879298236895e-05,0.779810844373297,0.5383945856980907,212,0.008134222678528074,0.18826258575113802,2.8236465248320743,0.17150039824671826,2.7096872555945466,0.11955056985254835,2.6198327064295848,0.1539900460907609,0.14634573922497535,0.2343128547924825,0.18314008815919705,2.7096872555945466
168,ec014,ec014.183,2,3,2.45704094222847,2.24690663667042,i,1.0721767658800743,4123,0.9696035213096607,1.270612928414049,2458,2.7169103334431703e-17,0.605702926011058,1.2019662252809131,507,1.1690001379439122e-30,1.0350071663255493,1.191875753427905,3037,1.2694269231985303e-06,0.6216416636749396,1.106451243165411,169,2.6871978858181396e-10,0.235466947239788,-2.5959875851383933,0.24168799439996777,-2.5549644364650534,0.22456556408946346,-2.7276802447383304,-0.13436621588128794,-0.3298520079538315,-0.07044312285610554,-0.280546015536224,3.728220870714533
169,ec014,ec014.183,2,4,0.42834613207973904,0.427970557308097,p,0.5016320595155623,1929,0.5743461053811496,0.36096090999390107,1456,5.532446844252173e-10,0.7084454341707246,0.4440892911989214,593,2.996651845903949e-12,0.5408483282708748,0.37534208809608055,1587,2.903286742175212e-05,0.9011964946766875,0.4712351779187031,245,1.0405793616871037e-13,0.1424888198051794,-2.9810879623826594,0.12141403693667897,-2.976428867579688,0.10092389551167298,-2.7870080215369124,0.2281445470626378,0.2293693518752919,0.18064611593634614,0.31328431523653866,3.3067564395998983
170,ec014,ec014.183,2,5,0.276465974392513,0.32299999999999995,p,0.3547050954791223,1364,0.3692224963164533,0.3266200200367646,936,0.2581128750158491,0.3667668605234611,0.3513490874230988,307,0.35055105404238984,0.36976713054435995,0.3062001244994341,1085,0.22492416803042314,0.30162494923872807,0.3587431698882288,82,0.2841279524354116,0.33823948415644944,-3.0516367835018907,0.3145423194278081,-3.0204632876819524,0.2398823129519819,-2.9498613971891667,0.06122430762489252,0.021469754493615066,0.09403858777272797,-0.08649451570286915,3.262722019497634
171,ec014,ec014.183,2,6,0.461008382438445,0.503932244404114,p,0.25198624451559354,969,0.28204496246395744,0.19383524553583692,715,8.503293284151455e-05,0.2711924343284224,0.24664240574071833,227,0.24180274756751235,0.2733209573240338,0.18328107810539607,802,0.0003077150468033814,0.23541459452778773,0.2532469335014408,64,0.2289560557088378,0.21455290818147713,-1.8380171082293004,0.23390218346541364,-1.6128142876385978,0.23339220464506044,-1.4431363866428253,0.18536118007277713,0.047408993540153,0.19719552746617974,-0.0364922097419268,4.670371019540989
172,ec014,ec014.183,2,7,0.265831380258304,0.31063102648602503,p,0.16695063878122915,642,0.17080485139425675,0.15949435557870048,433,0.15583294421849742,0.16008716387668986,0.16886029934809288,134,0.06508244096268893,0.16937720173322293,0.15913626542085288,497,0.16963020985924993,0.10667223814540382,0.17153632070318586,29,0.008181719286466573,0.20515648769839406,-1.6331528229544743,0.34333224060951684,-1.333186575107687,0.33656854026823135,-1.2701943689372492,0.03424318186898431,-0.02667032414658868,0.03117356618919662,-0.23314912677824276,4.949998732071899
173,ec014,ec014.183,2,8,0.183532451747286,0.181703470031546,p,0.17579226139581136,676,0.18382231120028553,0.16025748646663684,466,0.36635473088462045,0.21743181959371313,0.16420666905109818,182,0.27030374461767587,0.17926037849431642,0.16462372284915813,526,0.4819195784123905,0.22070118236980102,0.1723758133004282,60,0.4882913197433823,0.1534835853364307,3.0783316084868924,0.11353782976217044,-2.8802993240692287,0.047703574753736856,-3.102431882098364,0.06848651066826075,0.13946483943906215,0.0425627575918058,0.12294122933084398,3.4028859831103575
174,ec014,ec014.183,2,9,0.6110728089558559,0.605748335085875,p,0.9221292291561347,3546,1.090310875874655,0.5967683543662381,2764,3.906669730463815e-11,1.1839282044910424,0.8492875292015301,991,0.0022495571442808586,1.0360295639215247,0.5553306917444935,3040,2.5254370895042144e-09,1.2212132091128989,0.8993764025122991,332,0.015881434600338112,0.08651174301583178,-2.2601151537498962,0.09117136641358091,-2.10829909580292,0.11909379169810586,-1.2008372125733657,0.29254258641898245,0.16458690031960518,0.30206791357614277,0.15176760502657907,4.174886211376666
175,ec014,ec014.183,2,10,0.6722863949396,0.675675675675676,p,0.2933338326249633,1128,0.2544321689360175,0.3685922188732647,645,5.380483816710247e-09,0.1433616392925581,0.3350613813836174,120,2.7321412515605217e-16,0.2729801581253754,0.35887971581116473,801,0.00012410786181435527,0.12874235638238393,0.30585513626196115,35,2.005614396508604e-05,0.210288384176107,-2.390647362327679,0.17993817418465094,-2.2545842864778898,0.1960906636363803,-2.3537621265178723,-0.18323528287337834,-0.4006908819314797,-0.13594716364979445,-0.40753290775314777,4.0286010207016965
176,ec014,ec014.183,2,12,0.388486615333622,0.512300867110305,p,0.6072114354426325,2335,0.6362776565795291,0.5509805010900561,1613,0.01099566697712871,0.6140656883031239,0.6053043407733801,514,0.23771238951382667,0.640702493477785,0.4993586259757797,1880,0.0012798175556334372,0.5333611907270192,0.612829595986912,145,0.13591085905491368,0.10313865434712784,-2.5069591514557534,0.09490553134105015,-2.2230441108091026,0.09103612662504493,-2.1744877346953624,0.07184381504431926,0.007185142590702537,0.12397920172012523,-0.06933261563524219,4.060141196370484
177,ec014,ec014.183,2,14,0.8199578873576608,0.8213109008061691,p,1.21364272771339,4667,1.3952350101189055,0.8623379033680935,3537,7.512929005671509e-13,2.0273725156622593,0.9872344272910154,1697,8.312493299312583e-30,1.302875336471049,0.9262828138979298,3823,8.716147814512645e-06,2.4571398303837846,1.1190436321240462,668,5.542693518908945e-17,0.1481249722341629,2.530718904366037,0.12871137418350045,2.2562065638554647,0.08385116032489343,1.9806308133222572,0.23604868022965003,0.3450327382820486,0.16893934713011918,0.3741687786122098,2.2562065638554647
178,ec014,ec014.183,2,15,0.945449894202423,0.9444794952681392,p,1.3473072578279566,5181,1.4583499667541968,1.132486237697567,3697,5.6748535641459955e-12,1.8111353763959839,1.2182539313203944,1516,1.7584609440552526e-17,1.3935279233141822,1.1984607023418712,4089,1.2733344936794686e-05,1.9421704048542487,1.3020530183228773,528,7.26110276284515e-10,0.011026700383087805,-0.3981290936437536,0.04208227400143459,-1.34540676348017,0.08603957831447509,-1.3347952444377091,0.1257755038688694,0.19570988897512048,0.075257745748378,0.19730989609355973,4.937778543699416
179,ec014,ec014.183,2,16,1.48971338713261,1.48895899053628,p,1.5566456756143887,5986,1.5664343299921326,1.5377087391917774,3971,0.4980440782088283,1.4360057535804571,1.5902119529158982,1202,0.015048043455642097,1.5779002897883747,1.4881984545563893,4630,0.1653029777111416,1.3757040367717597,1.5704108185746803,374,0.0755323377086444,0.12671704463804775,-2.8445515671131303,0.12193028517358509,-2.623919774739592,0.09158515675350076,-2.5944044886176303,0.009253951947487798,-0.050956743463766004,0.029256016427205767,-0.06608933845521263,3.6592655324399943
180,ec014,ec014.183,2,17,0.210117181616028,0.206659656501928,p,0.21219894274997347,816,0.23865342977719473,0.16102061735457318,605,0.00014620099242019868,0.3285370900454457,0.1798295707624375,275,6.779232488678394e-07,0.2269722663064919,0.16462372284915813,666,0.0069972661697570715,0.3089816553177214,0.20483619372713224,84,0.027300670158741776,0.26605769263720164,-2.808114975090861,0.2181057520631566,-2.826048205550224,0.3022486786753993,-2.8108925455808462,0.19424031402526096,0.29252020391480044,0.15921650165970344,0.20268945850010323,3.457137101629362
181,ec014,ec014.183,2,18,1.57229388106163,1.5509828009828002,n,0.6821051799426231,2623,0.5881525021451196,0.8638641651439661,1491,3.3018946803189706e-19,0.35004133593932935,0.7744970422855442,293,6.661418854043675e-30,0.6352497062992506,0.8329960376167401,1864,5.539113680063266e-09,0.29426824315973465,0.7116098915957613,80,8.485402172563094e-12,0.3846643541294151,2.7733115982353906,0.3831669931237842,2.7156966394204005,0.3237021916442407,2.7336416038605837,-0.18988188580066373,-0.3774488399553195,-0.13468203952703173,-0.4149027939030328,2.7156966394204005
182,ec014,ec014.183,2,19,0.470905607371704,0.470522257273046,p,0.3635467180937046,1398,0.39604635288645207,0.30067356984692817,1004,0.02354563027202639,0.4241115162404844,0.34669545712610406,355,0.05014407289814213,0.38135430329874537,0.3062001244994341,1119,0.09229354186113298,0.522326131608529,0.3514675673787952,142,0.00855143144380224,0.24659996764723296,-1.491855425080129,0.28805840138621686,-1.3762627864849875,0.28366845929823253,-1.3110496742264073,0.13688826733324377,0.10043507880612022,0.1093065156164939,0.1955365029843416,4.906922520694598
183,ec014,ec014.183,2,20,0.725698450186525,0.942730389191369,p,0.6727434618801242,2587,0.7952484536046687,0.43574773701166486,2016,2.1549212031476038e-10,0.9772485078442711,0.5880194282416856,818,4.645568411954002e-07,0.7610046106041989,0.38851198592401315,2233,1.251831446615643e-09,1.044652263217058,0.6444504838163737,284,0.002062188073185546,0.20212472402124115,-2.135085313338248,0.19618972458420114,-2.0464123984993754,0.18682083333508132,-2.0338212857846236,0.2920404785436496,0.24866610414053159,0.3240428418390772,0.2369315780840201,4.23677290868021
184,ec014,ec014.183,2,21,0.583807540312509,0.5826848930949879,p,0.5864076175259684,2255,0.638249998974382,0.48611437561546506,1618,0.00017045089759777987,0.6534901391085773,0.5677428962333516,547,0.27290895484434957,0.6165057503730388,0.48948120260483025,1809,0.008675248339827387,0.5517529559245026,0.5890439723983788,150,0.12504333797522155,0.18284559771421938,2.95431752867054,0.17079061497830836,2.9387057247615083,0.08166960849532202,-2.6888396621137813,0.13530811434185996,0.07021366143376366,0.11485175971216934,-0.03268856669231993,2.9387057247615083
185,ec014,ec014.183,2,22,1.1122410180796,1.10977917981073,p,1.1878980030415183,4568,1.3979962894716995,0.7814460292468387,3544,5.332831461722306e-13,1.9282140484849064,0.9819159926658786,1614,9.736496903176881e-32,1.3250272843838447,0.7462942102495168,3888,1.8975623981881764e-10,1.846533225827335,1.1377923001291252,502,2.2006152878473038e-07,0.25314841353425016,-3.1158350046496586,0.24051480408349263,3.11410587559505,0.16479763989444418,-3.093727979907558,0.28289358930470715,0.3251738040698768,0.27940282357605123,0.23748780739026856,3.11410587559505
186,ec014,ec014.183,2,23,2.29659117455568,2.29211356466877,p,5.319536241291002,20456,5.065369738461087,5.811241711635426,12841,7.263485395179149e-15,4.893410621185983,5.438099404202361,4096,7.059517791620976e-08,5.245922064948693,5.556599391901917,15393,1.2154530417956865e-05,5.546956383560999,5.302235244182652,1508,0.06249007518974998,0.21850899008203506,2.4014120139616306,0.20618353627847266,2.315611495636886,0.18860133171427998,2.2160938023601786,-0.06857576705727776,-0.052721120308442414,-0.028759704685076378,0.022556624288259716,2.315611495636886
187,ec014,ec014.183,2,24,0.0726695690397083,0.106884057971014,p,0.0033806204114579107,13,0.003944684789705698,0.0022893926638090974,10,0.3798842442500968,0.0035840409823139525,0.00332402164071049,3,0.37859276999490277,0.004089590383900755,0.0010974914856610543,12,0.15387565940671455,0.0,0.003637801254716829,0,0.1692366556283723,,,,,,,0.2655231889946027,0.03763998038130448,0.5768366440864495,-1.0,
188,ec014,ec014.183,2,25,0.4995473555360671,0.4970206799859799,p,1.095060965588405,4211,1.2737387185959699,0.7493945319535112,3229,3.8105542361652726e-16,1.3284845241110383,1.0301143064561809,1112,0.0008480910645026445,1.223809922382301,0.6804447211098535,3591,4.165486775663789e-15,1.1550028544019586,1.0905008838178063,314,0.1233573922290565,0.08648254202743835,-1.343867126721739,0.08534498774982227,-1.0489946406274455,0.13627115830441314,-1.3515284834349481,0.25917432106859356,0.12650316526405742,0.28534272090626833,0.02872494464662502,5.2341906665521405
189,ec014,ec014.183,3,3,0.137472744443143,0.135603564018064,p,0.02834536112822235,109,0.02699504498009671,0.03090967318976368,68,0.10230612532007516,0.03068098571870917,0.027685160353782993,26,0.48355150721943796,0.028078891549458983,0.02918656397608345,82,0.261294948458045,0.032605860359968694,0.02801589420122539,9,0.43916202285239303,,,,,,,-0.06760465007676257,0.051328133970080694,-0.019342768104418623,0.07571483524301502,
190,ec014,ec014.183,3,7,0.534855280492595,0.804538577912254,p,0.004160786954601445,16,0.004366845511486233,0.003769472340215083,11,0.4766960901924343,0.00472015164903218,0.004002673786089108,4,0.45127974053213815,0.0041091060804086315,0.004323935403864215,12,0.39386204234844374,0.007245746746659711,0.003922225188171554,2,0.24540176957003007,,,,,,,0.07342057945121189,0.0822529200291277,-0.025474714414274846,0.2975940106119519,
191,ec014,ec014.183,3,8,0.866938732818521,1.1273798109848,p,1.767294258966964,6796,2.059960123554733,1.2115084101451277,5189,6.209616163453257e-28,2.332934952534155,1.6074070812636172,1977,2.1961546067895073e-16,1.967576961502333,1.1350330435143563,5746,6.486682378249407e-26,2.2642958583311596,1.728860831157619,625,0.005414603360678435,0.21258187071385576,-1.1069422141623668,0.24130370795551445,-1.0171440523949462,0.28039437803454975,-1.0828136538817932,0.25934888404689943,0.18412814548773093,0.2683366316236379,0.13408815851954192,5.26604125478464
192,ec014,ec014.183,3,9,0.18085845128343,0.20032651493325696,p,0.20465870832945862,787,0.202859823306315,0.20807487317987258,511,0.2005016964240478,0.13216424617290104,0.2251504004675123,112,5.147047081754018e-07,0.20990683560754092,0.18809119006809333,613,0.3024191725969259,0.1050633278265658,0.2123604780452885,29,0.0005844733233236699,0.22312266020996044,-2.1380718659733975,0.19260056793088778,-1.951583689609121,0.1866895869252994,-1.9313246672415412,-0.012690702240892127,-0.26023605572538616,0.05481345165573057,-0.3380248999409929,4.331601617570465
193,ec014,ec014.183,3,10,1.30667114091101,1.49349470499244,p,0.0018203442926381325,7,0.00158794382235863,0.0022616834041290497,4,0.267656400437161,0.0,0.0023348930418853127,0,0.07013444686585282,0.0017121275335035963,0.0021619677019321074,5,0.3427045863889869,0.0,0.001961112594085777,0,0.21975964087198563,,,,,,,-0.1750142395956415,-1.0,-0.11611489679290743,-1.0,
194,ec014,ec014.183,3,11,29.2072502062275,31.7695581521319,i,42.65508761265071,164027,49.40688710291082,29.832357994930213,124455,0.0,55.51724365800425,39.01906473524314,47047,0.0,47.48346016317534,27.411588492797186,138668,0.0,57.36457699330493,41.51731393467993,15834,5.651083279386872e-162,0.41311995195349865,2.4254282487551886,0.42220778164071865,2.3762069146711524,0.3785409359771293,2.3597480812388714,0.24703073690077268,0.17451685181245716,0.26799998171544703,0.1602645632066894,2.3762069146711524
