,rat,sess,sh,Fs,elec,burst_type,amp_mean,period_mean,rdsym_mean,ptsym_mean,cycling_frac,N_cycles_all,N_cycles_burst,N_seconds,corr_volt_amp_period_r,corr_volt_amp_period_p,corr_volt_amp_time_rdsym_r,corr_volt_amp_time_rdsym_p,corr_volt_amp_time_ptsym_r,corr_volt_amp_time_ptsym_p,corr_period_time_rdsym_r,corr_period_time_rdsym_p,corr_period_time_ptsym_r,corr_period_time_ptsym_p,corr_time_rdsym_time_ptsym_r,corr_time_rdsym_time_ptsym_p,mv_amp_mean,ms_period_mean
162,ec016,ec016.499,1,1250,0,2,1670.0660993646877,165.2354163060412,0.40715696844879196,0.49488006448203575,0.8249299408221127,27481,23108,3702.8696,-0.20128609615074156,7.894180844746161e-210,-0.20195249292118606,3.0937386688377897e-211,-0.08564341215903556,7.040699623461515e-39,0.15399987583000518,1.274947737223868e-122,0.005652556203990852,0.39021733252995705,-0.046657385881893096,1.284035155078535e-12,1.6700660993646876,132.18833304483297
163,ec016,ec016.499,1,1250,0,3,1994.5905229307866,150.46290424857324,0.37516584579679807,0.47653891084701794,0.10252805013711527,27481,3154,3702.8696,-0.25620479491901943,1.8701175228528033e-48,-0.23798702022852,7.362896028785435e-42,-0.16438040373574928,1.5242648158452753e-20,0.051765863229094794,0.003637561640445703,0.09742792650960337,4.1941066173160923e-08,-0.0017919993389258957,0.919868204221533,1.9945905229307865,120.37032339885859
164,ec016,ec016.499,2,1250,0,0,1950.363018920185,162.25038985341513,0.40446416732241586,0.4565374121488737,0.6743754346673972,27437,19238,3702.8312,-0.19649855154726503,9.70536820356586e-167,-0.10542506489784274,1.1207172625584164e-48,-0.11734196620348052,5.955140550038621e-60,0.059294394358793676,1.8580204571376177e-16,0.06412627824839885,5.437079250512094e-19,-0.026604734444344125,0.00022379625765137374,1.9503630189201848,129.8003118827321
165,ec016,ec016.499,2,1250,0,1,2193.138194095913,156.25425624456318,0.3889595435290927,0.4405506084062322,0.27165764402114795,27437,8047,3702.8312,-0.20300192979095927,1.3291466035538792e-75,-0.10885737059731564,1.210764471092063e-22,-0.09361840449099638,3.921338520797777e-17,0.06517116987799174,4.871671088175307e-09,0.07389258243852578,3.2103731308394826e-11,-0.024391093897847896,0.02867030004337645,2.193138194095913,125.00340499565054
166,ec016,ec016.499,2,1250,0,2,1898.8515632374094,164.61111611972592,0.41248261347943477,0.46318150609525877,0.7889601880852684,27437,22184,3702.8312,-0.18045804075289024,1.0064460118430121e-161,-0.12476427036818295,1.1578338680738542e-77,-0.11812366600841541,9.390880006873946e-70,0.07953655380522115,1.808948933233551e-32,0.049293812250158456,2.04199828569702e-13,-0.024205345127822853,0.0003115040440461262,1.8988515632374094,131.68889289578073
167,ec016,ec016.499,2,1250,0,3,2318.1318304676997,151.9712389380531,0.39339761803317164,0.44065989525679056,0.08904451275013563,27437,2712,3702.8312,-0.23551974343625803,1.6917390199158158e-35,-0.1506080344581532,3.1556838176077664e-15,-0.09746093767147476,3.671807343914891e-07,0.0582826585882482,0.00239453176086057,0.08831732580861307,4.101491581745853e-06,-0.041875381363924935,0.02920636854037635,2.3181318304676997,121.57699115044247
168,ec016,ec016.499,3,1250,0,0,2139.096531656391,161.7488223509665,0.4117084606756029,0.45102970916116875,0.6454172688185192,27455,18469,3702.8312,-0.16417680677271812,9.593310638841292e-112,-0.043544254821398176,3.2174203449643084e-09,-0.06324367661800225,7.773305528354055e-18,0.0068538307629976624,0.35165274743010266,0.05713529507374737,7.814685782526878e-15,-0.09668981129959134,1.302697109054718e-39,2.1390965316563912,129.3990578807732
169,ec016,ec016.499,3,1250,0,1,2400.665228336848,156.09392436453814,0.40476099536350774,0.4382604218891428,0.21758874668658945,27455,6452,3702.8312,-0.17709326503239842,1.3112846684202857e-46,-0.06051559745421773,1.1480911876382092e-06,-0.03559562643698044,0.004242459480988707,0.02355308189711685,0.05852007716071102,0.053762406021162404,1.5552231074579975e-05,-0.05989456772807668,1.476561742141817e-06,2.400665228336848,124.8751394916305
170,ec016,ec016.499,3,1250,0,2,2090.595977260063,163.93603941811355,0.4174301464192318,0.45859275227633506,0.7547688374236449,27455,21310,3702.8312,-0.15401741083312795,2.940204100149021e-113,-0.06531549909146678,1.3695924186552762e-21,-0.07116708890449103,2.4402738101213503e-25,0.027732968485050413,5.144029891062685e-05,0.04564585514046377,2.620817447922069e-11,-0.09451104181450029,1.7561868567369488e-43,2.090595977260063,131.14883153449082
171,ec016,ec016.499,3,1250,0,3,2534.2975455181404,150.79605263157896,0.4120034231849697,0.44098482275568496,0.06437733375477661,27455,1976,3702.8312,-0.1776480937724196,1.7882767903161657e-15,-0.10698525760925706,1.8753898126913862e-06,-0.0115210203094698,0.6087714856540152,0.026408438336630268,0.24064523443714445,0.053090752534546405,0.01826640971636099,-0.0934388514223923,3.181918549942439e-05,2.5342975455181405,120.63684210526317
172,ec016,ec016.499,6,1250,0,0,1661.6933323393282,161.4647687609075,0.41729141587163937,0.4680457365691967,0.639644311011382,27423,18336,3702.8304,-0.14215980821464444,2.1627974901998466e-83,-0.06221528579179107,3.3923587190968793e-17,-0.03584823554748547,1.201096431180533e-06,0.05670676438169761,1.5377514559121088e-14,0.030770708905311556,3.081214936382847e-05,-0.0821175248296235,8.22805808766644e-29,1.6616933323393281,129.171815008726
173,ec016,ec016.499,6,1250,0,1,1870.7362976749675,155.07773695811903,0.40560609987998486,0.4570707481727138,0.22799942444028762,27423,6805,3702.8304,-0.1316521652021259,1.0812771428725727e-27,-0.07381244831498714,1.086426346610719e-09,-0.03731444072997191,0.002079301417862244,0.06621326133046952,4.574864734138963e-08,0.04172566971268526,0.0005754723869872352,-0.06897736460165697,1.2275931129599429e-08,1.8707362976749675,124.06218956649523
174,ec016,ec016.499,6,1250,0,2,1622.2999167443434,164.14415965018375,0.4244323024173279,0.47482520394539945,0.762358870122704,27423,21497,3702.8304,-0.1271895504321146,3.194348247781172e-78,-0.08347176211615684,1.499823571709536e-34,-0.035770559020273936,1.5543575170291324e-07,0.07317930738541226,6.3776234003603996e-27,0.016844924089973238,0.013518483445221233,-0.08383184090942324,7.78084427553096e-35,1.6222999167443433,131.315327720147
175,ec016,ec016.499,6,1250,0,3,1978.6535232672677,150.16464471403813,0.41044327286643945,0.45349001407596395,0.0748789358540429,27423,2308,3702.8304,-0.14408504542566297,3.5343571254951042e-12,-0.08862949991658574,2.0080497804873e-05,-0.025440553850201275,0.2218052943012823,0.0954553711907885,4.3515910959279716e-06,-0.01725204252538485,0.4074274642592055,-0.115950949661702,2.3194720505305367e-08,1.9786535232672677,120.1317157712305
176,ec016,ec016.499,7,1250,0,0,1019.6759845039207,164.72356393183614,0.4435185888409551,0.4975233063370312,0.6307099689660804,27280,17722,3702.7872,-0.07054538063694357,5.3364834044268805e-21,0.022271797920093123,0.0030261456232532308,-0.028671110779941267,0.00013490450995359287,0.09894268462876254,8.4171156213703e-40,-0.09397490430670634,4.673043291529802e-36,-0.09342279899693587,1.1851250088617421e-35,1.0196759845039207,131.7788511454689
177,ec016,ec016.499,7,1250,0,1,1100.881442861486,156.83736040609136,0.42954930302236305,0.49784281038361683,0.16688488066502985,27280,4925,3702.7872,-0.11586404981181977,3.4468411964888226e-16,0.03896685254898386,0.006238525518588996,-0.04328111777903056,0.0023811464626642648,0.1483471208544278,1.2367257206246556e-25,-0.035888710398621924,0.011776143368084968,-0.04571414018310037,0.0013319475681579079,1.100881442861486,125.4698883248731
178,ec016,ec016.499,7,1250,0,2,998.6766196777924,166.8555362916452,0.44979304580430685,0.4986017467458762,0.7693370010569336,27280,21341,3702.7872,-0.05693886803013691,8.488994251518606e-17,0.0007145489523237871,0.9168684243146392,-0.018292554012689904,0.0075323024287019345,0.10581301322798697,3.4484126219460285e-54,-0.12027586361566477,1.360573153990548e-69,-0.10172658888738494,3.3666199128762436e-50,0.9986766196777923,133.48442903331613
179,ec016,ec016.499,7,1250,0,3,1127.1690800439553,152.16117216117217,0.4258896995395612,0.49684264293029995,0.05384916529904824,27280,1638,3702.7872,-0.12046999120508153,1.0094719227024809e-06,-0.034946175014919464,0.15744967819561057,-0.04892549656651171,0.047726327878292986,0.16446789418881685,2.1281344432296298e-11,-0.051803262811477485,0.03604674174010908,-0.11141010907589623,6.194252891238698e-06,1.1271690800439553,121.72893772893774
180,ec016,ec016.499,8,1250,0,0,1385.9876423084322,161.22881123484558,0.43650801311090687,0.5233717131843281,0.6350077446556043,27534,18229,3702.6824,-0.06840045352329555,2.3464787436025414e-20,-0.05427300357526867,2.2579515291927703e-13,0.058020810020381515,4.514940878140521e-15,0.12969930567395072,3.241437818568245e-69,-0.07599555829073852,9.164559697995684e-25,-0.11232090353626163,2.9394714602419027e-52,1.3859876423084323,128.98304898787646
181,ec016,ec016.499,8,1250,0,1,1502.5985010761299,152.15414954806903,0.4157083010018924,0.534257353309093,0.20004048956507856,27534,6085,3702.6824,-0.14097949437019544,2.185466930225437e-28,-0.10533312971589326,1.7526549430620283e-16,0.015276406327056432,0.2334642943504569,0.15970806840378216,4.7292355388175276e-36,-0.004783355894193475,0.7091053530837482,-0.07345632091888611,9.657465673375517e-09,1.5025985010761298,121.72331963845522
182,ec016,ec016.499,8,1250,0,2,1363.1237694598206,164.27926466612598,0.44613816824193786,0.521455008104067,0.7877562493612739,27534,22194,3702.6824,-0.0406462017089899,1.3826083378822773e-09,-0.06435392292335328,8.260040752259535e-22,0.050791454932527076,3.698089890820521e-14,0.13829892899570603,3.345215142941036e-95,-0.11293558938415786,6.551916003606635e-64,-0.12393256079340466,1.1086370496824714e-76,1.3631237694598206,131.42341173290077
183,ec016,ec016.499,8,1250,0,3,1567.6085693025689,146.5657059110894,0.4136059582687524,0.5284329782196896,0.06482219484987424,27534,2047,3702.6824,-0.18200830734350357,1.0488106987682042e-16,-0.13183761822047363,2.1330031835986473e-09,-0.0384796978117565,0.08176278198545586,0.17283023791429444,3.4336721548070033e-15,0.0040176757737797305,0.8558459829095288,-0.054997642869278926,0.012822364925401867,1.567608569302569,117.25256472887152
184,ec016,ec016.582,1,1250,0,0,1914.522433336908,154.88356830941984,0.3814017029606306,0.44198962077391424,0.9108410315830747,43479,40075,5451.6288,-0.1346822622460875,1.5061851559564846e-161,-0.16747354753615337,6.71506937318014e-250,-0.14326683036514878,9.523617381788312e-183,0.07946017505812093,3.8229209310953374e-57,0.05058851815619868,3.9292393834382504e-24,0.04566983696113613,5.852905461463999e-20,1.914522433336908,123.90685464753587
185,ec016,ec016.582,1,1250,0,1,1974.706078404776,152.53577212141346,0.37247130743055773,0.43970257221425757,0.5390710387324977,43479,24083,5451.6288,-0.12721445149256264,1.9392293957288483e-87,-0.14121398842217966,1.700687589068859e-107,-0.12320187238936414,4.359979118427614e-82,-0.002668043692477736,0.6788558716222226,0.021510924938533755,0.0008425369955905557,0.025031098525485705,0.00010236877116318181,1.974706078404776,122.02861769713076
186,ec016,ec016.582,1,1250,0,2,1901.4968224294882,155.7572109055222,0.38511633889532226,0.44363510965487535,0.9548807138152913,43479,41777,5451.6288,-0.13354545595453893,1.673794330719555e-165,-0.1836165920501099,0.0,-0.15053270594188783,3.101153775966676e-210,0.09559872217271405,2.112766206582727e-85,0.04002919017635622,2.7282238836131233e-16,0.05113045794832385,1.356698967047168e-25,1.9014968224294881,124.60576872441776
187,ec016,ec016.582,1,1250,0,3,2006.6301696060043,150.5002265518804,0.3763343273220392,0.44306356800887764,0.1949679332532692,43479,8828,5451.6288,-0.11680834099393095,3.375953562769614e-28,-0.1550819246900696,1.2010967486591459e-48,-0.1024424977652217,4.950895462214606e-22,-0.04980230141980258,2.8472921567228314e-06,-0.008246510073277617,0.4385025262874255,-0.010121397426336986,0.34167024391022593,2.0066301696060043,120.40018124150431
188,ec016,ec016.582,2,1250,0,0,2177.43228277167,154.4620330993493,0.4012516993668051,0.4092319999525933,0.8847891635882407,43431,39034,5451.4872,-0.08603854536442078,4.946026091119955e-65,-0.1046220965084869,2.0001143874706808e-95,-0.13389517695267186,1.4085335936907116e-155,0.05922107025726116,1.1298034819768165e-31,-0.01965879491682975,0.00010264887198156085,0.02901938571356828,9.786334582955258e-09,2.17743228277167,123.56962647947944
189,ec016,ec016.582,2,1250,0,1,2259.3010950314915,152.55336757990867,0.39318803752540904,0.4060727131061897,0.4706652525938243,43431,21024,5451.4872,-0.08505460953818811,4.618564549532785e-35,-0.09594057479343185,3.499923561838918e-44,-0.09957965836273963,1.7730675349117342e-47,0.007270145988806368,0.2918383490448043,-0.08666056655439729,2.445087918142937e-36,0.02416688223342171,0.0004576064519568941,2.2593010950314913,122.04269406392693
190,ec016,ec016.582,2,1250,0,2,2162.1881876507537,155.40590676104466,0.40473253293680506,0.4124669907142491,0.9343476033475783,43431,40970,5451.4872,-0.0850091924176877,1.3907490429394277e-66,-0.116645451526613,4.523438888031023e-124,-0.14411903921909403,5.2023124698557926e-189,0.07304675589969305,1.3647905161156524e-49,-0.015160320244710163,0.002149993345709166,0.035265128482857795,9.330764156217918e-13,2.1621881876507536,124.32472540883573
191,ec016,ec016.582,2,1250,0,3,2291.989302695182,151.02373638648422,0.399458419869078,0.41352758684338725,0.1587283558145381,43431,7162,5451.4872,-0.07197223322323365,1.0756852923391377e-09,-0.10030885663954335,1.7546421289461494e-17,-0.07305742955307092,6.018660311737066e-10,-0.0050159693977851515,0.6712573168400758,-0.12471845619156618,3.1672583801801583e-26,0.015106895478747428,0.20113478347309693,2.291989302695182,120.81898910918737
192,ec016,ec016.582,3,1250,0,0,2396.975955988787,154.0365050079072,0.4169058414172279,0.40587316555690095,0.8576218665257095,43391,37940,5451.4888,-0.06167403699682087,2.656617203897693e-33,-0.05623499726802868,5.827935621658683e-28,-0.10996299785043212,2.2321111600032453e-102,0.04590253587260285,3.7058858912071033e-19,-0.026888017328416666,1.622607633432746e-07,-0.037833786403858136,1.6842258287202326e-13,2.396975955988787,123.22920400632577
193,ec016,ec016.582,3,1250,0,1,2488.7738957366128,152.38751921303412,0.41226478554572715,0.4041389804177582,0.36372933573668903,43391,16265,5451.4888,-0.0606056897457593,1.027371922604633e-14,-0.054866398664618746,2.5218142784494996e-12,-0.07374957030579576,4.6106025368741484e-21,0.016453262238162857,0.035875458152844555,-0.09535880604781974,3.585343750818023e-34,-0.03976978284865952,3.9029953389064164e-07,2.4887738957366126,121.9100153704273
194,ec016,ec016.582,3,1250,0,2,2382.6836632614077,155.00214533389877,0.4191652813319506,0.40975959583717697,0.9118347266897072,43391,40087,5451.4888,-0.05989502693669087,3.450270381288024e-33,-0.06303562627174851,1.3888345520934032e-36,-0.11818912012356449,1.207165344198927e-124,0.05411449786444611,2.1701923232909637e-27,-0.019630476663459226,8.47275163907706e-05,-0.03606884861652536,5.057855404619861e-13,2.3826836632614077,124.00171626711902
195,ec016,ec016.582,3,1250,0,3,2530.9868467312326,151.0879983474489,0.4191489127797645,0.4143615562203759,0.10733464223571366,43391,4841,5451.4888,-0.05346621549203261,0.00019785780442611026,-0.033288543434686395,0.020548957811912634,-0.03166872597395517,0.027566011680044734,0.020590573601582698,0.1520241450154379,-0.13394387376028136,8.030714577352534e-21,-0.037446803458170294,0.009168985527435163,2.5309868467312326,120.87039867795912
196,ec016,ec016.582,6,1250,0,0,1885.8097046369264,154.14030787073648,0.4166284495648069,0.41987575795104193,0.8581567059132912,43371,37938,5451.4752,-0.04558728391214905,6.468951955696471e-19,-0.06809100091546152,3.125726588268892e-40,-0.0762093057325393,5.56686127692658e-50,0.060668566835576136,2.819534563951403e-32,-0.024931337864929997,1.1939382267215214e-06,-0.02271490893462152,9.654855931088077e-06,1.8858097046369264,123.31224629658918
197,ec016,ec016.582,6,1250,0,1,1969.0786032095984,152.17589613322045,0.4097747836702232,0.4157602593122904,0.3956060920904492,43371,17715,5451.4752,-0.057339624283622825,2.2144934826951255e-14,-0.060130149766940366,1.1483136495798354e-15,-0.043509658554228,6.898765011230334e-09,0.02535123683133687,0.0007395106545761409,-0.08750272848347855,1.8579164671009144e-31,-0.02932671894225193,9.466145487259324e-05,1.9690786032095984,121.74071690657635
198,ec016,ec016.582,6,1250,0,2,1872.9986766638824,155.18982299783414,0.41972527108436314,0.423627163494169,0.9148085274239164,43371,40169,5451.4752,-0.046575951930108495,9.667511597704021e-21,-0.07883958336192033,2.080864609821176e-56,-0.08699174352904814,2.5272769484381066e-68,0.06976487646547683,1.5798406533335742e-44,-0.018156966862536015,0.0002734403260661604,-0.015383347939063584,0.002047539741791771,1.8729986766638824,124.15185839826731
199,ec016,ec016.582,6,1250,0,3,2005.9056113145177,150.62577962577961,0.416392660888313,0.4238236555545465,0.12758557536866352,43371,5772,5451.4752,-0.05180543283997764,8.22865847621462e-05,-0.05880352526933909,7.806574908316069e-06,-0.007779329126529859,0.5545839464755027,0.04235966389028453,0.0012865316569539316,-0.13887518946578403,2.980634979094951e-26,-0.05502463627082264,2.880832364881019e-05,2.005905611314518,120.50062370062369
200,ec016,ec016.582,7,1250,0,0,1036.1997096717694,154.5218242104691,0.4059255708318192,0.4712167276017749,0.8343153265935299,43459,36794,5451.6328,-0.05526959874855575,2.693808185777509e-26,-0.08720130560659334,4.941052714865721e-63,-0.022100400608082355,2.2389845613368965e-05,0.10054041326787182,2.7924256395037125e-83,-0.04466644303940302,1.0188196989892286e-17,-0.08248231298235195,1.4505221855911062e-56,1.0361997096717694,123.6174593683753
201,ec016,ec016.582,7,1250,0,1,1078.7492648320022,151.55464354272854,0.39852235086921356,0.47085637014489357,0.33597802111690284,43459,15107,5451.6328,-0.05770567662725574,1.2660858401057091e-12,-0.08058103515916498,3.422200625996553e-23,-0.018276561723928338,0.024679438971087625,0.07660651444753898,4.147048134531208e-21,-0.03639308116754251,7.669611300620689e-06,-0.09666406702642685,1.07599776063498e-32,1.078749264832002,121.24371483418284
202,ec016,ec016.582,7,1250,0,2,1027.7001685269224,155.59115994380895,0.4108100344667021,0.4723288562681347,0.9101839727723408,43459,39864,5451.6328,-0.04936650761021514,6.070054420354094e-23,-0.10167243408140654,4.4564161048005444e-92,-0.026512327981908133,1.1953314553272675e-07,0.1150589165358557,1.5231453940166251e-117,-0.06449459086112803,5.125176704808001e-38,-0.08098431046284103,5.434124934610601e-59,1.0277001685269225,124.47292795504717
203,ec016,ec016.582,7,1250,0,3,1099.352140955525,149.2679347826087,0.39976380817056056,0.4715595294665899,0.12091188533461021,43459,5520,5451.6328,-0.05265615178529445,9.07767227227989e-05,-0.09392146060503341,2.711225221136491e-12,-0.033675469423565044,0.01234523093406529,0.0808947337458363,1.7580559096804428e-09,-0.0441025345743818,0.0010472128373168789,-0.09362600430040989,3.1729804733031496e-12,1.0993521409555251,119.41434782608697
204,ec016,ec016.582,8,1250,0,0,1465.4665746434337,154.27425594063314,0.4090114153807756,0.48480480200745446,0.8602969273600372,43468,38001,5451.6768,-0.04584830772010359,3.8216815278482546e-19,-0.04215258393526657,2.025843329620366e-16,-0.01265554719761111,0.013622356701814858,0.09717303423075735,2.181095598621603e-80,-0.005569405413169437,0.27762768463818066,-0.05103378164311063,2.4077557010211195e-23,1.4654665746434337,123.41940475250651
205,ec016,ec016.582,8,1250,0,1,1507.987484446732,150.9063168236722,0.4021725530303344,0.4848501099143019,0.38316754214042914,43468,17303,5451.6768,-0.06567995200887682,5.2266564187552544e-18,-0.04047832684761729,1.0020461168613025e-07,-0.003970950502836423,0.6014568750156646,0.05198919903443488,7.763952883819494e-12,-0.014462916444858026,0.05711540161737492,-0.05947505251279634,4.887785913709994e-15,1.507987484446732,120.72505345893777
206,ec016,ec016.582,8,1250,0,2,1457.8701661058242,155.432584131964,0.4141444515764584,0.4860404058415489,0.9305751947731017,43468,40799,5451.6768,-0.03667669750976569,1.2581929572553983e-13,-0.05522515203982457,6.188583941724974e-29,-0.019001830265235928,0.00012385705729218904,0.1090036173766009,4.6528744357835825e-108,-0.02897723406018616,4.7962162213607646e-09,-0.04671227894170757,3.7218888691630636e-21,1.4578701661058242,124.34606730557121
207,ec016,ec016.582,8,1250,0,3,1530.6782655439429,148.854524245959,0.40634652091415524,0.4878403134609018,0.1310827523744621,43468,6001,5451.6768,-0.0767247052180395,2.6634553977083015e-09,-0.04787372442044155,0.00020730317867705405,-0.0013837304483435113,0.9146541526417893,0.05273796508648239,4.3623655896285654e-05,-0.01751138996748215,0.17498437854575416,-0.09230379089584023,7.822770782112059e-13,1.5306782655439428,119.0836193967672
208,ec016,ec016.582,9,1250,0,0,1447.3462779533677,154.13223774743304,0.4156683833051345,0.47743208794358294,0.8546898589141863,43476,37788,5451.6608,-0.04014191080184758,5.897143221551197e-15,-0.04412061557542488,9.441168681771953e-18,-0.021529092641559104,2.8464411299249366e-05,0.10130886856684726,9.082037873352084e-87,-0.012176858259162097,0.017928792421860865,-0.054491588037569524,2.972828588601296e-26,1.4473462779533677,123.30579019794644
209,ec016,ec016.582,9,1250,0,1,1497.221048684998,150.83039286417,0.40864604094948975,0.4790380703312377,0.337469418493535,43476,15247,5451.6608,-0.0592418965179039,2.4623037407446357e-13,-0.050673260932309054,3.835493366536432e-10,-0.008669949696089639,0.2844002305526687,0.07457199204482143,2.9671229865928375e-20,-0.022462008091202013,0.005542224236266222,-0.06445954714451119,1.6255004301616183e-15,1.4972210486849982,120.664314291336
210,ec016,ec016.582,9,1250,0,2,1439.8572959429964,155.37924435721294,0.4203048603750993,0.47824381303077684,0.9293693400733957,43476,40760,5451.6608,-0.03002777710843048,1.3317337951703324e-09,-0.053361994175851496,4.248263536602215e-27,-0.02654729861317215,8.301833356126083e-08,0.1146755786436089,2.3783604008265114e-119,-0.036775523406129045,1.1114394085808966e-13,-0.05152991114931835,2.2316254725380915e-25,1.4398572959429965,124.30339548577035
211,ec016,ec016.582,9,1250,0,3,1521.4519049288438,148.745219123506,0.41568029420227504,0.4826615107440789,0.10957409529220893,43476,5020,5451.6608,-0.05063935735711308,0.00033155825798788743,-0.0637166002359514,6.245223899162005e-06,-0.014897293865629267,0.2912889892239598,0.07247090667458238,2.744658497401418e-07,-0.03820702043953794,0.00678213739607928,-0.07919240108494116,1.927734712071103e-08,1.5214519049288437,118.9961752988048
212,f01,f01_maze08_MS.002,0,1250,0,0,5426.266059720597,169.358878036564,0.4957151563106563,0.4628412787512303,0.40116627415154443,9518,3993,1348.568,0.10857146665805145,6.033951286609805e-12,-0.06278027661853028,7.194154564908769e-05,-0.07034283121532069,8.623212581550438e-06,0.018612402441212483,0.23965288658444517,-0.12023207924589843,2.4827947513123222e-14,-0.21351250839444708,2.1529932883637357e-42,5.4262660597205965,135.4871024292512
213,f01,f01_maze08_MS.002,0,1250,0,1,5588.12970657351,155.6822660098522,0.4860750320207838,0.45640801984049306,0.03749577329433888,9518,406,1348.568,-0.016504534286810802,0.7402257572473525,-0.03015457967464552,0.5446061308842387,-0.05173327198541296,0.2983960764451119,-0.0009729155667342948,0.984407720622348,-0.08235111498384715,0.09751371486809189,-0.1324425984483077,0.007535623432110954,5.588129706573509,124.54581280788177
214,f01,f01_maze08_MS.002,0,1250,0,2,5381.156122657243,173.19027181688125,0.4952162900566317,0.4655842149456557,0.5745234945512573,9518,5592,1348.568,0.10256849354278381,1.4874399033968847e-14,-0.06883156765580782,2.574995255606525e-07,-0.09159747330319061,6.7652449321075344e-12,0.018193832543922647,0.1737231971748442,-0.13210754680965955,3.3987911222898654e-23,-0.2073237814055548,2.399336867013188e-55,5.381156122657243,138.552217453505
215,f01,f01_maze08_MS.002,0,1250,0,3,5605.290113593874,148.5137614678899,0.4802670780826558,0.4662893757434299,0.009603075262055751,9518,109,1348.568,-0.014350441845058123,0.8822612147327407,-0.19403939450574292,0.04320388308926196,-0.01543900619655504,0.8734016933945825,-0.10906209295423426,0.25894610965572784,-0.09245641706454308,0.33897378376131326,-0.2241142835960596,0.01914325448479608,5.605290113593874,118.81100917431192
216,f01,f01_maze08_MS.002,1,1250,0,0,5415.503881763467,168.54732510288065,0.49167031201482575,0.46714776851965645,0.4130466378476245,9565,4131,1348.5528,0.09757792111843523,3.2845435359672154e-10,-0.054916217595768736,0.0004136495595361057,-0.050694892511856514,0.0011164214361160467,0.01051988023078514,0.49906805703263524,-0.10723236110765087,4.847363370635737e-12,-0.2100026829126834,2.1378978325797108e-42,5.415503881763467,134.83786008230453
217,f01,f01_maze08_MS.002,1,1250,0,1,5356.448821589863,157.56660746003553,0.493294633271088,0.46980376832359005,0.05262530321393423,9565,563,1348.5528,-0.005307355659645669,0.9000074586547993,-0.06983221144192424,0.09786551627110503,0.0028968331106176116,0.9453220785471793,0.028217050316664927,0.5040260422273004,-0.12978093695379803,0.0020313642232396433,-0.1555040576186477,0.0002121451999140982,5.356448821589863,126.05328596802842
218,f01,f01_maze08_MS.002,1,1250,0,2,5372.136869872346,172.1556645070916,0.49325911826146795,0.47033824068354657,0.583251022874299,9565,5711,1348.5528,0.10786967709771107,2.9854950288253885e-16,-0.058294986527422536,1.0423124593620284e-05,-0.07909691721613833,2.1570448299401634e-09,0.02295454923283373,0.08282042111790004,-0.14194726748097852,4.307173188767943e-27,-0.20575312808082818,1.2125457108573516e-55,5.372136869872346,137.72453160567326
219,f01,f01_maze08_MS.002,1,1250,0,3,5431.689950758288,153.28682170542635,0.4814886960061625,0.4742053446036019,0.011730501023022605,9565,129,1348.5528,-0.07124334312277325,0.42237189106324624,0.05186775344413468,0.5593793732945412,0.024938715385900735,0.7790662971134281,-0.08537497764160398,0.3360531557475418,-0.29055091296448216,0.00083698210819477,-0.1265510002716312,0.15297396542480898,5.4316899507582885,122.62945736434108
220,f01,f01_maze08_MS.002,2,1250,0,0,5579.064672632327,167.73992490613267,0.48569510837977425,0.47178569530470865,0.3975370206242933,9601,3995,1348.5456,0.07900784267036831,5.732282019725415e-07,-0.042410650977429694,0.007340789623396806,-0.07856148518148268,6.63719387551051e-07,0.009758421172492558,0.5374903124136541,-0.10874027398586872,5.527277639801079e-12,-0.19514159085337685,1.3960965561069572e-35,5.5790646726323265,134.19193992490614
221,f01,f01_maze08_MS.002,2,1250,0,1,5696.012286800294,159.1006289308176,0.48562184507793416,0.46473813760704874,0.04502094701135802,9601,477,1348.5456,-0.08947833680485272,0.05081627197242418,-0.04313240183519284,0.3472217784468906,0.0156630884442137,0.7329451866366212,0.007646630925945111,0.8677090276114087,-0.1353865904474571,0.0030487235614935263,-0.17849782079910903,8.864241755947556e-05,5.696012286800293,127.28050314465408
222,f01,f01_maze08_MS.002,2,1250,0,2,5499.616324699565,170.9054390330608,0.4871131981456136,0.47324811092365604,0.5704005856383351,9601,5626,1348.5456,0.0865628776862339,7.844107480832291e-11,-0.03662456089796109,0.006007028402458887,-0.08572576178479534,1.1913313360061173e-10,0.03257622031024789,0.014543988215025633,-0.1276999702264965,6.870058369991276e-22,-0.1971476535032263,2.075572415001355e-50,5.499616324699565,136.72435122644862
223,f01,f01_maze08_MS.002,2,1250,0,3,5807.931658911742,152.79807692307693,0.4802093829390077,0.47165380262287787,0.009427044958657683,9601,104,1348.5456,0.09739203565263549,0.32533966846544493,0.05178212777927254,0.6016395848323266,0.03920323910884282,0.6927572136395197,-0.10265469526891044,0.2997515869773887,-0.15648181915682483,0.11266915856310832,-0.049883306883070896,0.6150509235215358,5.807931658911742,122.23846153846155
224,f01,f01_maze08_MS.002,3,1250,0,0,6178.126341024827,165.0074107343364,0.47627210091302624,0.46419192631350165,0.4359424809239789,9716,4453,1348.3944,0.06611770311928879,1.0069257153628108e-05,-0.05758712623538132,0.00012057841724217188,-0.10406216844283053,3.37606736006857e-12,-0.008819253988594752,0.5562892620328638,-0.0667251256268626,8.337160843176702e-06,-0.15663965707616204,7.389868021447286e-26,6.178126341024827,132.00592858746913
