,rat,sess,sh,burst_type,N_bursts,mv_amp_adjburst_r,mv_amp_adjburst_p,ms_period_adjburst_r,ms_period_adjburst_p,time_rdsym_adjburst_r,time_rdsym_adjburst_p,time_ptsym_adjburst_r,time_ptsym_adjburst_p,speed_adjburst_r,speed_adjburst_p,mv_amp_first_coef,mv_amp_first_p,ms_period_first_coef,ms_period_first_p,time_rdsym_first_coef,time_rdsym_first_p,time_ptsym_first_coef,time_ptsym_first_p,glm_first_r2,mv_amp_first_speed_coef,mv_amp_first_speed_p,ms_period_first_speed_coef,ms_period_first_speed_p,time_rdsym_first_speed_coef,time_rdsym_first_speed_p,time_ptsym_first_speed_coef,time_ptsym_first_speed_p,speed_first_speed_coef,speed_first_speed_p,glm_first_speed_r2
508,i01,i01_maze05_MS.001,9,0,366,0.17308404294705665,0.14308907342346464,0.25592768002057986,0.028856372706218342,-0.06189065778106875,0.6029477138464567,0.03628285820066642,0.7605560441642331,,,3.1788679529800725,0.01434508973108742,-2.33732089560098,0.06231934353119613,1.2245728857851617,0.3522335152133418,0.7954422877476535,0.5317141685183824,0.11233348317324643,,,,,,,,,,,
509,i01,i01_maze05_MS.001,9,1,344,0.08686797073893848,0.2824748685710471,0.3599902030808912,4.209403066116121e-06,0.20608746092617058,0.010091523522633202,0.07003963778157327,0.38649444245354214,,,0.152937663819079,0.42379587547653363,0.028546083181330895,0.8765379577550225,-0.06920865513515662,0.7108311327296153,0.13172728185419802,0.4796479261184303,0.0091406490867314,,,,,,,,,,,
510,i01,i01_maze05_MS.001,9,2,275,-0.02308786519312835,0.8905668041341129,0.10055804792646897,0.5480397848994631,-0.18875150454097822,0.25641216324076854,-0.011489222015537806,0.9454189842268901,,,1.2208168185512536,0.5215429108011829,0.8982863597845445,0.6310587375194735,-0.9744627954772075,0.5894434113532576,-5.200176736067,0.004544610971813207,0.19877525223164638,,,,,,,,,,,
511,i01,i01_maze05_MS.001,9,3,87,-0.1253769559032717,0.28381197143438597,-0.09093948278071248,0.43778382845322283,-0.042958748221906116,0.7143993765911376,0.21675675675675676,0.06177413130780456,,,0.031098347781666813,0.8282600600547714,-0.06108152167636206,0.6456034872126659,-0.16632090077690342,0.23673181851898317,0.03826458896111041,0.77911584437442,0.029750550322690694,,,,,,,,,,,
512,i01,i01_maze15_MS.002,10,0,590,0.13873899549656218,0.09963480713826911,-0.03459870427764794,0.6827088507379964,0.11080049707559446,0.1892786335099794,0.11518448587672442,0.17225381499269465,,,0.8929484327360705,0.07135086623144099,-0.6592446510222922,0.19321754446703066,-0.925474099110846,0.058109736633091415,0.08672393346943533,0.8611488723403861,0.05488456349134874,,,,,,,,,,,
513,i01,i01_maze15_MS.002,10,1,307,0.11372435970032979,0.10360885919618902,0.23619713490639277,0.0006309968677528533,0.18189486833661075,0.008879430558102185,0.11108868961209663,0.11191490951005845,,,0.01815276488798829,0.8783093500631789,0.09905832132662641,0.39304933194663705,0.20261663226777435,0.0937086675214793,-0.048025829793042304,0.6832263437747201,0.0217001874460252,,,,,,,,,,,
514,i01,i01_maze15_MS.002,10,2,523,0.3225082508250825,0.001066241701570478,0.10232714450765304,0.3110274075050544,0.2619261926192619,0.008476935410222769,0.12300030003000299,0.2227780258807492,,,0.20366883667326915,0.8220988468990182,-0.007463474880258281,0.9934339480953605,-1.6071966574632368,0.07176722798527232,-0.6733446367107867,0.4498609415349728,0.03732982139716512,,,,,,,,,,,
515,i01,i01_maze15_MS.002,10,3,52,-0.17287234042553193,0.24522991384976867,0.16711964378650324,0.261530348818616,-0.04486586493987049,0.7645943068716943,-0.04787234042553192,0.7493155767376523,,,0.19992923884851277,0.022316381550627557,-0.04487473720589702,0.6054809361482907,-0.061003141030411503,0.49208601110256334,-0.09368398541293432,0.29794996932463336,0.14225688506056533,,,,,,,,,,,
516,i01,i01_maze15_MS.002,4,0,628,0.0949270088616807,0.2628448380933692,0.0092577529667832,0.9132393693382131,0.09239265379511108,0.27585914321285054,0.27139004238195125,0.0011330925420662398,,,0.6092337020369215,0.26974860360679875,-0.9851317595500627,0.07239218634916882,-0.5752029536066156,0.31661358222102653,-1.2825103726520088,0.026235207470017362,0.05826644324284469,,,,,,,,,,,
517,i01,i01_maze15_MS.002,4,1,293,0.05547454990440227,0.45699189052108025,0.34209134174055433,2.282428899599434e-06,0.12539774327655862,0.09165783008365024,0.24426936165003368,0.0008900552806879717,,,0.20071335557512013,0.10277925011547658,0.08756173125817418,0.47821610891705046,-0.003013903933740514,0.9806530374166997,0.04242147865495871,0.7291953253391577,0.020840415581119154,,,,,,,,,,,
